date,county,fips,hosp019_mean,hosp019_best,hosp019_CI95l,hosp019_CI95u,hosp2039_mean,hosp2039_best,hosp2039_CI95l,hosp2039_CI95u,hosp4059_mean,hosp4059_best,hosp4059_CI95l,hosp4059_CI95u,hosp60_mean,hosp60_best,hosp60_CI95l,hosp60_CI95u,hosptot_mean,hosptot_best,hosptot_CI95l,hosptot_CI95u,newhosp019_mean,newhosp019_best,newhosp019_CI95l,newhosp019_CI95u,newhosp2039_mean,newhosp2039_best,newhosp2039_CI95l,newhosp2039_CI95u,newhosp4059_mean,newhosp4059_best,newhosp4059_CI95l,newhosp4059_CI95u,newhosp60_mean,newhosp60_best,newhosp60_CI95l,newhosp60_CI95u,icu019_mean,icu019_best,icu019_CI95l,icu019_CI95u,icu2039_mean,icu2039_best,icu2039_CI95l,icu2039_CI95u,icu4059_mean,icu4059_best,icu4059_CI95l,icu4059_CI95u,icu60_mean,icu60_best,icu60_CI95l,icu60_CI95u,icutot_mean,icutot_best,icutot_CI95l,icutot_CI95u,newinfec019_mean,newinfec019_best,newinfec019_CI95l,newinfec019_CI95u,newinfec2039_mean,newinfec2039_best,newinfec2039_CI95l,newinfec2039_CI95u,newinfec4059_mean,newinfec4059_best,newinfec4059_CI95l,newinfec4059_CI95u,newinfec60_mean,newinfec60_best,newinfec60_CI95l,newinfec60_CI95u,newcases019_mean,newcases019_best,newcases019_CI95l,newcases019_CI95u,newcases2039_mean,newcases2039_best,newcases2039_CI95l,newcases2039_CI95u,newcases4059_mean,newcases4059_best,newcases4059_CI95l,newcases4059_CI95u,newcases60_mean,newcases60_best,newcases60_CI95l,newcases60_CI95u,newinfectot_mean,newinfectot_best,newinfectot_CI95l,newinfectot_CI95u,cummort_mean,cummort_best,cummort_CI95l,cummort_CI95u,hosp_data,icu_data,cummort_data
2020-02-28,Marin County,6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,Marin County,6041,2.26640108854524e-06,2.67337323929256e-06,0,2.98066040190246e-06,0.000154643142568818,0.000177452257358777,0,0.000192038061172893,0.000288026780880149,0.00034130800215981,0,0.000361862985887563,0.0017558236135532,0.0020163150400909,0,0.00218162556585436,0.00220075993809071,0.00253774867284878,0,0.00272341246431341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.10033514823949e-08,1.0242683861331e-07,0,1.22946885466317e-07,6.18097749816481e-06,6.76717834176625e-06,0,8.02884261361013e-06,1.14020266987326e-05,1.28778335380273e-05,0,1.53789078891997e-05,0.000212143668192133,0.000237735788853105,0,0.000268515877448519,0.000229817675740513,0.000257483227571512,0,0.000290259690439,0.503076172831018,0.503098125981907,0.491181402995156,0.521939656099897,0.629597783954546,0.629566676912265,0.614759781217204,0.653187847057937,1.0131728211524,1.01305566288176,0.989284196974165,1.05109976073017,0.943965579686295,0.943813202186764,0.921718183645064,0.979261329996555,3.08981235762426,3.0895336679627,3.01699153365155,3.20548859388456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61056324498033e-05,1.84635338719804e-05,0,2.02177010611085e-05,0,0,0
2020-03-01,Marin County,6041,1.41588783178694e-05,1.6373061247589e-05,2.57236341011147e-06,1.80112965743008e-05,0.000967895945817233,0.00108862508835863,0.000181076266309041,0.00116479630003271,0.00180376334392243,0.0020942540888079,0.000336104489205983,0.00218928089916305,0.0111082561533082,0.0125073769790892,0.00203247485569707,0.013364610768001,0.0138940743213657,0.0157066292175033,0.0025635402811228,0.0166388015626657,6.33532107569069e-06,7.50178313726008e-06,0,8.32050087678235e-06,0.00043257505440431,0.000498286212776438,0,0.000536465565026307,0.000806222614859344,0.000959054971264768,0,0.00100943598788516,0.00484218701933654,0.00558400602597717,0,0.00600770750807612,1.03401308200729e-06,1.15434689164047e-06,1.05980839092146e-07,1.36294910141172e-06,7.00222450455373e-05,7.60068131449496e-05,7.36264095441394e-06,8.93692529226495e-05,0.000127893263460275,0.000143114928372157,1.32804235733822e-05,0.00016814183029077,0.00238556474093642,0.0026521878319381,0.000244301647585957,0.0029467523635603,0.00258451426252423,0.00287246392034685,0.000264862135803789,0.00319415845360396,0.340357593073435,0.318781632419554,0.294278625405166,0.526578300769826,0.431946650816853,0.40583308992992,0.375152559076136,0.65904412776704,0.701947193301994,0.66079343865163,0.611664625607533,1.06055399727483,0.65701392837522,0.618778175479307,0.573744122538943,0.988038862103802,2.1312653655675,2.00418633648041,1.85467030247573,3.2342152879155,0.089087300935449,0.104432384866921,0,0.107863466033356,0.111492505210334,0.13068454463902,0,0.135010669648567,0.179418120999685,0.21028863637923,0,0.21728544333262,0.167162578388308,0.195915386050938,0,0.202452343666095,0.00019698830672187,0.000224164561453684,1.8681370937678e-05,0.000242564195368365,0,0,0
2020-03-02,Marin County,6041,3.91198739136927e-05,4.39189068641419e-05,1.58593810362617e-05,4.78042800127283e-05,0.00268187446982089,0.00292794836322906,0.00111971351912892,0.00311407331299819,0.00500396692317657,0.00563666739204636,0.00205826468807865,0.00585245746042847,0.0310452215180674,0.0339404598448976,0.0127142611128739,0.0358842999379233,0.0387701827849785,0.0425489945070372,0.0159650440294535,0.044688744031054,1.95921390694239e-05,2.21056128113623e-05,7.23586648829215e-06,2.41214792353003e-05,0.00134307316854595,0.00147378940946353,0.000509855324210598,0.00156899177255348,0.00251099722506967,0.00284334147313866,0.000943560598117703,0.00295303135600124,0.0150701305262361,0.0165686612275678,0.00564497061212839,0.0175231106045779,3.91086220236991e-06,4.2514859927357e-06,1.19793783748725e-06,4.98261569360614e-06,0.000264312133894995,0.00027921348171113,8.28288920995933e-05,0.000325784494592807,0.000478437559643735,0.000520453051745879,0.000146915753351453,0.000607794666456138,0.0089425674588016,0.00968788715188425,0.00273169717968829,0.0106497090667374,0.00968922801454271,0.010491805171334,0.00296150685706094,0.0115540674166613,0.29223720725019,0.295304872760602,0.267458100322032,0.35287283225763,0.379432521665879,0.384284778575645,0.348839392401794,0.449351669963009,0.628609952540099,0.637560927132092,0.580600747993089,0.731381431143756,0.597100797775739,0.605800893556505,0.55409594452328,0.684259807350739,1.89738047923191,1.92295147202484,1.75058672928587,2.21811003406577,0.14166546724167,0.148905391526305,0.105950353820096,0.151966954805464,0.178566343871207,0.187800602680877,0.132589584350443,0.191706980679992,0.288769187329363,0.303790081745435,0.213358207143053,0.310091050439699,0.269696233338808,0.283707125933293,0.19877557319729,0.28955513436645,0.000874238748930632,0.000974481987391906,0.000227868085581487,0.00104326579515639,0,0,0
2020-03-03,Marin County,6041,7.75355538424979e-05,8.54129685431879e-05,4.27076387169889e-05,9.24380222947504e-05,0.0053346468060537,0.00571410743338991,0.00302694178546876,0.00604864725887285,0.00997102247469215,0.0110159687713138,0.00554147574062267,0.0113582655459249,0.0622475500415038,0.0667622600432076,0.0345396661711998,0.0702315879143918,0.0776307548760921,0.0835777492164544,0.0432597672523141,0.0872364923713163,3.56266851758411e-05,3.89641541591551e-05,2.14592176567793e-05,4.21230996011663e-05,0.00245643995501527,0.00261266655316236,0.00152362122309723,0.00276406265372345,0.00461392378806209,0.00506183106777058,0.00279319059659158,0.00520998433879361,0.0277326992852448,0.0295684929232483,0.0168605757866931,0.0310014198608474,9.46527501108868e-06,1.00703189620371e-05,4.45483239790994e-06,1.17567500534222e-05,0.000638894573168319,0.000660194530560281,0.000303919319007925,0.000766167707387199,0.00114691094515337,0.00121927249834042,0.000533272842187894,0.0014247338152621,0.0215069954256665,0.0228145441765358,0.00998036650881257,0.0248261550924556,0.0233022662189993,0.0247040815243985,0.0108342326406416,0.0269553397314051,0.315879228683371,0.327542459649057,0.29071903273898,0.342125696134206,0.416989836663549,0.432658240813018,0.385850172437534,0.451828468585864,0.703198897810988,0.729726290206943,0.646583647001487,0.76214109089585,0.679812701600948,0.70496165911838,0.616817723868966,0.73651452878732,2.11588066475885,2.1948886497874,1.95003175998937,2.29242623146957,0.173114819584643,0.179264383329998,0.151091680497093,0.183385838856641,0.220556121546914,0.228587860181234,0.190595116974767,0.233915016830323,0.359783993761712,0.373053826710164,0.308350122211103,0.38180752248649,0.338146611141748,0.350587806906362,0.287994300146438,0.358876645387558,0.0025009612009334,0.00273888793085179,0.000992999096309132,0.0029081408765655,0,0,0
2020-03-04,Marin County,6041,0.000129198349517039,0.000140673815341613,8.33919016890286e-05,0.000151878230438113,0.00892657388896295,0.00944968996593616,0.00589872438986568,0.00999396357916761,0.0167255110607003,0.018258062676949,0.0108495148109962,0.0187390553296187,0.104998145905404,0.111266747921301,0.0679690205001276,0.116699731066305,0.130779429204585,0.139115174379528,0.0851548351747616,0.144637293345593,5.29615572473291e-05,5.71175319564675e-05,3.80007275063983e-05,6.15066498960175e-05,0.00367764295497138,0.00385694515176295,0.00269443783688328,0.0040739150177919,0.00695018447878184,0.00751661258160521,0.00498444219788662,0.00769438899746238,0.0419420354212718,0.0441007306368115,0.0301067684067398,0.0460887094911756,1.80693066099864e-05,1.89382689591606e-05,1.06497952960643e-05,2.19510173063802e-05,0.00121897087989001,0.00124034105397479,0.00071814141399339,0.00143339402413477,0.00217214652847053,0.00227219291893688,0.00125018713264878,0.00265354427452953,0.0409203900979915,0.0427749832452124,0.023561108399037,0.0461892050038908,0.044329576812962,0.0463064554870833,0.0255441459484237,0.0501519900284317,0.369349248437833,0.385761787435135,0.33330746821851,0.404932533490653,0.492464437846685,0.514205426906568,0.442173459214111,0.539809847067479,0.84173722261801,0.878229767875978,0.745664903040091,0.921915960361379,0.826061439625328,0.860452937057496,0.720428941721696,0.903456050190645,2.52961234852786,2.63864991927518,2.24298340501169,2.77011439111016,0.202902015920938,0.210007085635089,0.182223221035794,0.215832899809362,0.261589438171976,0.270949708863759,0.232426395153755,0.278559738553943,0.431491564334704,0.447066589167597,0.379404374055381,0.459687672909722,0.409534661191298,0.424173816489331,0.356640861152091,0.436260217808947,0.00559195211505532,0.00604219802525442,0.0027966269548277,0.00637815535784395,0,0,0
2020-03-05,Marin County,6041,0.000194263734767041,0.000209978072655539,0.00013823861944432,0.000225344345718324,0.013484536332023,0.0141693325194909,0.0097997178240116,0.0150020940401837,0.025346544754397,0.0274598256289033,0.0180153837495719,0.028087731349572,0.159966467392884,0.168203231454332,0.113765021587079,0.176336346147286,0.198991812214071,0.210042367675382,0.142254247583552,0.218412923576581,7.16835685004062e-05,7.68077080490594e-05,5.6102228474178e-05,8.2211021491436e-05,0.00501680356224664,0.00522672110344721,0.00399751479810027,0.00552920752551719,0.00955145898721652,0.0102594370667093,0.00742256753489928,0.0104618720234326,0.0579893560882193,0.0605634724413695,0.045140491862192,0.0632937094591892,2.99093769543915e-05,3.10288497269767e-05,2.01901515717274e-05,3.58035036881038e-05,0.00201794123354662,0.00203167435594379,0.00134896833324735,0.0023405517339106,0.00357362081142167,0.0036966389938624,0.00232943529847003,0.00430928536200457,0.0677158308329672,0.070072833006822,0.0442293827635973,0.0753445872854233,0.0733373022548898,0.0758321752063551,0.0480922795915445,0.0819143137228693,0.442494436294632,0.463168820602928,0.394234049163163,0.48854697886111,0.593693419937712,0.620968570921294,0.527024860678016,0.654961083988776,1.02512326922656,1.07078271873884,0.899845147599648,1.12914835534691,1.01794506360853,1.06080842704193,0.881652379744619,1.11872781701615,3.07925618906743,3.21572853730499,2.70390907565136,3.39138423521295,0.237622418592566,0.246447012391713,0.214077630119562,0.254567710732492,0.30980750894524,0.321445253108611,0.276248398140771,0.332133786483065,0.517139350124879,0.536536603592786,0.45586557371702,0.554403441492712,0.496551201602528,0.514766474763859,0.432700763491886,0.532051119348161,0.0107001902135895,0.0114459824865511,0.00617431039131367,0.0120279629678679,0,0,0
2020-03-06,Marin County,6041,0.000273545428328396,0.000294302809098118,0.000207770470378916,0.000314891938894685,0.0190817389148626,0.0199555127060488,0.0147366625817265,0.0211618900406511,0.0360081334286187,0.0388187146439184,0.0271291567958249,0.039602791547476,0.228464560690709,0.238984608812043,0.172910506508657,0.250858225095865,0.283827978462518,0.298053138971108,0.215243049672931,0.310228405912634,9.23870362473519e-05,9.86953585149442e-05,7.61119729639964e-05,0.000105382394490478,0.0065179954223437,0.00676927414098308,0.00543033561863486,0.00717711578582904,0.0125126065858578,0.0133940676083201,0.0101522786425492,0.0136375540842298,0.0765415567475692,0.0796576149553888,0.0623482310686262,0.0833932013089854,4.51470564600713e-05,4.65106609445574e-05,3.33526597693906e-05,5.35585814480652e-05,0.00304824999960871,0.00304658068772938,0.00220877049519122,0.00350660538682159,0.0053718892347541,0.00551355110865127,0.00379015382797184,0.00641777109612248,0.102491219544557,0.105316075878358,0.0728362494179147,0.113367277521789,0.110956505835379,0.113922718335684,0.0791745254570816,0.122800913076951,0.534865209999194,0.560324091063188,0.47429962160715,0.593736639902875,0.720618161201727,0.754145837562961,0.636904425005098,0.798986455740368,1.25403007427563,1.31010018478257,1.09970804708372,1.38747684464041,1.25660824871917,1.30911476155105,1.08931577839652,1.38636352966126,3.76612169419572,3.93368487495976,3.30308031124662,4.16656346994491,0.280359575430665,0.291383335445696,0.251903717891963,0.302528017742752,0.369095408601157,0.383620267280906,0.328649207174356,0.398372064308438,0.623192428235126,0.647397725085558,0.548637747416995,0.672225713597995,0.605474626190582,0.628149324537983,0.526688704202054,0.651639536152685,0.0184217905005065,0.0195567165214076,0.0117068680611931,0.0204850139129072,0,0,0
2020-03-07,Marin County,6041,0.000368632594961872,0.000395434397149891,0.000293347688790304,0.000422497815384077,0.0258458697285597,0.0269459605665413,0.0207940028333956,0.0286319022212385,0.0489938460957878,0.0526464433336754,0.0384047822937015,0.0536536530200056,0.312551657796281,0.325781712172409,0.246147787023094,0.342176042088216,0.38776000621559,0.405769550469775,0.305737636869861,0.422554060570252,0.000115889299624544,0.000123648826074863,9.87211870545649e-05,0.000131476861854892,0.00824063256041694,0.0085458448923663,0.00705069225685856,0.00908575225439232,0.0159575311403913,0.0170516137943698,0.0132818375416781,0.0173596280226299,0.0984381447256335,0.102243502170705,0.0821088547650576,0.107100289345244,6.40231807628686e-05,6.56415987560619e-05,5.02340804099554e-05,7.53519737738986e-05,0.00432829050710817,0.00430385505726499,0.00330932882778206,0.00495264735139396,0.00760085936056329,0.00775829001747487,0.00565573573931953,0.00902100677412813,0.146132944039966,0.149418019188458,0.110057244672126,0.16085070029163,0.158126117088401,0.161545805861954,0.119440665240602,0.173935424989902,0.649418991348224,0.680593339451686,0.575334092955038,0.724390729863755,0.877429094657949,0.918438230272802,0.774624681900561,0.977292137677257,1.53619789551144,1.60475734855935,1.34830970159146,1.70672419909198,1.5502005060437,1.61431041254988,1.34704207366778,1.71658122448361,4.61324648756131,4.81809933083372,4.04941743935666,5.1249882911166,0.333454960438237,0.347149967614641,0.298336113309606,0.362246129818491,0.442510263895985,0.460533226402256,0.393226941714093,0.480601651541651,0.754898820782898,0.784915238624685,0.663730036671503,0.818214141398781,0.741504954700577,0.76954648076506,0.644446443577355,0.801468957988729,0.0294179030736388,0.0310494619316242,0.0200231506666589,0.0324673040120511,0,0,0
2020-03-08,Marin County,6041,0.000481975758677202,0.000516058993629967,0.000397217092192316,0.000548895422270702,0.0339654372181333,0.0353401434356701,0.0281296153531605,0.0376393519972349,0.0647085936575135,0.0693814534943718,0.0521647738121054,0.0706949478318291,0.415113107814565,0.431603244360959,0.335892617498987,0.453671364781769,0.514269114448889,0.536840900284631,0.416682236907384,0.55930535883635,0.000143174298556501,0.00015270825619514,0.000124899347390776,0.000161644714868343,0.0102561540171058,0.0106297587253585,0.00892033229816452,0.0113369252740665,0.0200338754066109,0.021387838103621,0.0169461871021472,0.0217627911092558,0.124664800068295,0.12933011879983,0.105555231256182,0.135646102208309,8.69227424350334e-05,8.88281416125826e-05,7.09758965818941e-05,0.000101478766331269,0.00588665696667823,0.00583245545337491,0.00467196069148279,0.00671339624650323,0.0103148465770968,0.0104869325626728,0.00796481804941995,0.0122016292916566,0.199946301828402,0.203715832335465,0.156769156417371,0.219721389563037,0.216234728114612,0.220124048493125,0.169569381084376,0.237150162291159,0.790823655832013,0.828922822127612,0.70066806174803,0.886126761955816,1.0704941720668,1.12056718917357,0.945831355876365,1.19750029761269,1.88310528298879,1.96681568321854,1.65338869479342,2.10054338855013,1.91068156448038,1.98889807071205,1.66497469841495,2.12351627461297,5.65510467536799,5.90520376523177,4.96486281083276,6.30768672273161,0.399377346413687,0.416294535136976,0.355766658419064,0.436401559800765,0.5333448899242,0.555583552078869,0.472728958731909,0.582041005026407,0.918025141940021,0.95504111201416,0.806833943286704,0.999392257926301,0.910457113598178,0.944953423895208,0.791619637725704,0.988360995133478,0.0444463926346525,0.046700612102159,0.0318344954769546,0.0488956291657377,0,0,0
