date,county,fips,hosp019_mean,hosp019_best,hosp019_CI95l,hosp019_CI95u,hosp2039_mean,hosp2039_best,hosp2039_CI95l,hosp2039_CI95u,hosp4059_mean,hosp4059_best,hosp4059_CI95l,hosp4059_CI95u,hosp60_mean,hosp60_best,hosp60_CI95l,hosp60_CI95u,hosptot_mean,hosptot_best,hosptot_CI95l,hosptot_CI95u,newhosp019_mean,newhosp019_best,newhosp019_CI95l,newhosp019_CI95u,newhosp2039_mean,newhosp2039_best,newhosp2039_CI95l,newhosp2039_CI95u,newhosp4059_mean,newhosp4059_best,newhosp4059_CI95l,newhosp4059_CI95u,newhosp60_mean,newhosp60_best,newhosp60_CI95l,newhosp60_CI95u,icu019_mean,icu019_best,icu019_CI95l,icu019_CI95u,icu2039_mean,icu2039_best,icu2039_CI95l,icu2039_CI95u,icu4059_mean,icu4059_best,icu4059_CI95l,icu4059_CI95u,icu60_mean,icu60_best,icu60_CI95l,icu60_CI95u,icutot_mean,icutot_best,icutot_CI95l,icutot_CI95u,newinfec019_mean,newinfec019_best,newinfec019_CI95l,newinfec019_CI95u,newinfec2039_mean,newinfec2039_best,newinfec2039_CI95l,newinfec2039_CI95u,newinfec4059_mean,newinfec4059_best,newinfec4059_CI95l,newinfec4059_CI95u,newinfec60_mean,newinfec60_best,newinfec60_CI95l,newinfec60_CI95u,newinfectot_mean,newinfectot_best,newinfectot_CI95l,newinfectot_CI95u,newcases019_mean,newcases019_best,newcases019_CI95l,newcases019_CI95u,newcases2039_mean,newcases2039_best,newcases2039_CI95l,newcases2039_CI95u,newcases4059_mean,newcases4059_best,newcases4059_CI95l,newcases4059_CI95u,newcases60_mean,newcases60_best,newcases60_CI95l,newcases60_CI95u,newcasestot_mean,newcasestot_best,newcasestot_CI95l,newcasestot_CI95u,cummort_mean,cummort_best,cummort_CI95l,cummort_CI95u,hosp_data,icu_data,cummort_data
2020-02-24,Sacramento County,6067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN
2020-02-25,Sacramento County,6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN
2020-02-26,Sacramento County,6067,1.02165444510998e-06,1.02156158526564e-06,1.02152289156668e-06,1.02179639270061e-06,0.000248202441908659,0.000248203115245835,0.000248192105260603,0.000248212127774288,0.000283605826069746,0.000283608655718587,0.000283598717106324,0.000283612518067434,0.00107319289977586,0.00107319039307744,0.0010731614974459,0.00107321470924589,0.00160602282219937,0.00160602372562713,0.0016059986337051,0.00160604094810475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4318469015286e-09,5.43131330477932e-09,5.43112175961986e-09,5.43278752675694e-09,1.32724302396757e-06,1.32723672149892e-06,1.32710960830858e-06,1.32737487212987e-06,1.57512829882235e-06,1.57513111121692e-06,1.57499311950744e-06,1.57527794028924e-06,0.000101383634202949,0.000101383665345786,0.000101380953024411,0.000101385363732024,0.00010429143737264,0.000104291464491807,0.000104288922664297,0.000104293150179883,0.675838564250646,0.675839423330963,0.675837121259416,0.675840374071318,1.18301067104274,1.18301217767382,1.18300814123569,1.18301384664147,1.03772810477575,1.03772942757183,1.03772588550072,1.03773089218283,0.761501213367469,0.761502183595544,0.761499587818223,0.761503256304743,3.65807855343661,3.65808321217215,3.65807073581404,3.65808836920035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30844727055774e-06,9.30844969537201e-06,9.308218978413e-06,9.30860244697569e-06,NaN,NaN,NaN
2020-02-27,Sacramento County,6067,6.55998296886563e-06,6.55938889901978e-06,6.5591407254189e-06,6.56088923738316e-06,0.00159686803908688,0.00159687290416064,0.00159680166252191,0.00159693000845526,0.00182664079932973,0.00182665963451404,0.00182659459052339,0.0018266843237904,0.00694351642557863,0.00694350250675952,0.00694331314123772,0.00694365594546822,0.0103735852469641,0.0103735944343332,0.0103734306087921,0.0103737003871444,2.91478135929691e-06,2.91451651200366e-06,2.91440594683588e-06,2.91518601854628e-06,0.000708446394854509,0.000708448337044161,0.000708416939348059,0.000708474064947984,0.00080966057452739,0.000809668676660475,0.000809640256954341,0.00080967967241262,0.00304362832966216,0.00304362129150386,0.00304353884747995,0.00304369032579532,5.88108308035512e-08,5.88050774276857e-08,5.88030052583063e-08,5.8821009646382e-08,1.43914389201912e-05,1.43913764522954e-05,1.43899908908087e-05,1.43928705537768e-05,1.70933132692954e-05,1.70933507673558e-05,1.70918430494145e-05,1.70949451878716e-05,0.00110016589986807,0.00110016668708901,0.00110013727509555,0.00110018453867985,0.00113170946288837,0.00113171021938609,0.00113168219213081,0.00113172785636021,0.493469468217068,0.493470428566792,0.49346804179901,0.493471007052477,0.876044613134019,0.876046328577629,0.876042055845223,0.876047380268965,0.774327533003662,0.774329054019426,0.774325274394801,0.774329979470567,0.568652930916958,0.568654044518208,0.568651299070014,0.568654675881008,2.71249454527171,2.71249985568205,2.71248664774187,2.71250307071671,0.113077093764696,0.113077231226459,0.113076848314519,0.113077426983923,0.197933967740446,0.197934208837992,0.197933537110545,0.197934552197823,0.17362619479416,0.173626406482323,0.173625816966901,0.173626707420579,0.130761930478785,0.130762089824663,0.130761646488571,0.130762315552858,0.615399186778088,0.615399936371437,0.615397848880535,0.615401002155183,0.000110318257781557,0.000110318327772664,0.000110315553749501,0.00011032006687224,NaN,NaN,NaN
2020-02-28,Sacramento County,6067,1.83108633684483e-05,1.83092114606934e-05,1.83085194591165e-05,1.83133770264952e-05,0.00447110597365672,0.0044711211511144,0.00447092033187209,0.00447127750927852,0.00512351675529669,0.00512357137340268,0.00512338559112404,0.00512364031724933,0.0195413100011714,0.0195412774603695,0.0195407380510366,0.0195416995604885,0.0291542435934933,0.0291542791963473,0.0291538073677752,0.0291545608291813,9.08929791381897e-06,9.08847540245975e-06,9.08813042754529e-06,9.09055103074967e-06,0.00221660151621795,0.0022166084227347,0.00221650960166057,0.00221668725709832,0.0025378652545382,0.00253789160397355,0.00253780076601318,0.00253792584157913,0.00954079811230982,0.00954077962813423,0.00954051654424293,0.00954099026292943,2.10066453321389e-07,2.10045982168042e-07,2.10038578753863e-07,2.10102792149643e-07,5.15314943053627e-05,5.15312902207269e-05,5.15263041099609e-05,5.15366242681826e-05,6.12918003452651e-05,6.12919581624845e-05,6.1286517621027e-05,6.12976800198739e-05,0.00394530264705597,0.00394530697247234,0.00394520132382691,0.00394536904290164,0.00405833600815992,0.00405834026683772,0.00405823820787427,0.00405840137129746,0.477778962564364,0.477780207349892,0.477777185848329,0.477780893325478,0.863931051976507,0.863933318487237,0.863927841469526,0.863934570485786,0.772426892369206,0.77242892621056,0.772424040295586,0.772429974694516,0.569785008024963,0.569786497678873,0.56978285533847,0.569787208861455,2.68392191493504,2.68392894972656,2.68391202971439,2.68393261601751,0.17670033247493,0.176700604059456,0.176699891200898,0.176700875565057,0.311383327781744,0.311383809252732,0.311382547310818,0.311384289509468,0.274134768218703,0.274135193402341,0.274134082882049,0.274135610864412,0.20653977239548,0.206540092096424,0.206539261901921,0.206540396600759,0.968758200870858,0.968759698810953,0.968755783295685,0.968761172539696,0.000472541775597758,0.000472542225854878,0.000472530264945367,0.000472549420755064,NaN,NaN,NaN
2020-02-29,Sacramento County,6067,3.68607092556256e-05,3.68573969979337e-05,3.68560052722088e-05,3.68657351349733e-05,0.00903607047724589,0.00903610439982946,0.00903569548691945,0.00903641372057477,0.0103795208137906,0.0103796352113986,0.010379251368003,0.0103797719542964,0.0396999627753206,0.0396999104459429,0.0396988014746785,0.0397007462705766,0.0591524147756127,0.0591525074541688,0.0591515478430791,0.0591530459083564,1.6731815714897e-05,1.67303081605352e-05,1.67296726597434e-05,1.67341045436901e-05,0.00410118258595345,0.00410119698773182,0.0041010127531707,0.00410133888983463,0.0047095452859166,0.0047095960581264,0.00470942360211617,0.00470965790602078,0.0177158192355659,0.0177157919352712,0.0177152951315711,0.0177161708763559,4.87409060889356e-07,4.87361738355626e-07,4.87344541497232e-07,4.87493323529706e-07,0.000119963718091376,0.000119963286703182,0.000119951621882227,0.000119975664253222,0.000142969549267579,0.000142969969701423,0.000142957201727642,0.000142983298221512,0.00920653878288853,0.00920655223658893,0.00920630208110143,0.00920669209594453,0.00946995945930838,0.00946997285473189,0.00946973353024361,0.00947011221160615,0.537540331572969,0.53754202935255,0.537537967819646,0.537542964529802,0.98524143225533,0.985244564801129,0.98523704705459,0.985246259340856,0.889903648020343,0.889906487193385,0.889899686341159,0.88990785385148,0.660765940037971,0.660768025664207,0.660762930722031,0.660769106566797,3.07345135188661,3.07346110701127,3.07343770248072,3.07346592480571,0.227041068133915,0.227041499701168,0.227040421070568,0.227041832286281,0.403819524161101,0.403820299144299,0.40381836773453,0.403820889345844,0.357510469495069,0.357511159210299,0.357509453368472,0.357511670784996,0.269838788799861,0.269839307286339,0.269838041979188,0.269839680279664,1.25820985058995,1.25821226534211,1.25820628982438,1.25821405117951,0.00131777548576151,0.00131777713198508,0.00131774363872804,0.00131779667527881,NaN,NaN,NaN
2020-03-01,Sacramento County,6067,6.26153802952974e-05,6.26097766497868e-05,6.26074143959966e-05,6.26238578720603e-05,0.0154195895170296,0.0154196531069305,0.0154189496672778,0.0154201724215041,0.017764672973566,0.0177648753744639,0.0177642046976419,0.0177651063343153,0.0681288260736999,0.0681287604605025,0.0681268325664102,0.0681301584040231,0.101375703944591,0.101375898718547,0.101374242132646,0.101376765767287,2.53971794605389e-05,2.53949014727982e-05,2.53939359881048e-05,2.54006252783332e-05,0.00626410213819922,0.00626412671520065,0.00626384244015917,0.00626433937792134,0.00722182992288054,0.00722191077576078,0.00722163971328885,0.00722200474300593,0.0272042386559219,0.0272042079369931,0.027203431134779,0.0272047728826422,9.056004029622e-07,9.05512796443538e-07,9.05480784134142e-07,9.05756855346355e-07,0.00022378619189597,0.000223785466769271,0.00022376359745709,0.000223808474540656,0.000267383864095376,0.000267384746060114,0.00026736072640633,0.000267409369674407,0.0172320302718663,0.0172320615926359,0.0172315861490907,0.0172323147108464,0.0177241059282606,0.0177241373182617,0.0177236875639027,0.017724386857981,0.641858025182496,0.641860365028018,0.641854740345644,0.64186160637659,1.18640022191035,1.186404574996,1.18639408136014,1.18640680798664,1.07997612425168,1.07998009965551,1.07997071073453,1.07998213405916,0.807122522679036,0.807125455142137,0.807118285847292,0.807126888151605,3.71535689402356,3.71537049482166,3.71533820734175,3.715377352109,0.278948279283526,0.278948919739982,0.278947366145455,0.278949337364752,0.501082582075044,0.501083746080056,0.501080937858228,0.501084511441571,0.446592874132804,0.446593918550002,0.446591395906531,0.446594590631712,0.338177701366799,0.338178487437174,0.338176575775221,0.338178964621672,1.56480143685817,1.56480507180721,1.56479630046765,1.56480740405971,0.00289972669889682,0.00289973114747758,0.00289965723793676,0.00289977289771716,NaN,NaN,NaN
2020-03-02,Sacramento County,6067,9.61560824156773e-05,9.61475131103382e-05,9.61438877116624e-05,9.61690080058669e-05,0.0237966125399085,0.0237967196908253,0.0237956203234373,0.0237975080918728,0.0275096859532543,0.0275100098720875,0.0275089544666235,0.02751036819875,0.105790317861956,0.105790254355578,0.105787217561461,0.105792322771376,0.157192772437535,0.157193131431601,0.1571904498076,0.157194391490301,3.51713562086263e-05,3.51682162292052e-05,3.51668777691395e-05,3.51760886041393e-05,0.00873416219183667,0.00873420015679158,0.0087337976069952,0.0087344896122868,0.0101168305427523,0.0101169481225359,0.0101165618617138,0.0101170803427252,0.0381940805766526,0.0381940535746204,0.0381929484431357,0.0381948172863408,1.47635166982653e-06,1.47620936283972e-06,1.47615703767368e-06,1.47660654831957e-06,0.000366477405535881,0.000366476347267624,0.000366440347250126,0.000366513873634612,0.000439211957990353,0.000439213562704466,0.000439173880867652,0.000439253505314148,0.0283412640605342,0.0283413255788558,0.0283405311113819,0.0283417309027173,0.0291484297757302,0.0291484916981908,0.0291477494478507,0.0291488900641951,0.782800255459058,0.782803468444201,0.78279575966266,0.782805077876356,1.45457911646386,1.45458512488096,1.4545708603203,1.4545881552997,1.33194142929332,1.33194694774605,1.33193380646538,1.3319496584542,1.00101483897541,1.00101892762706,1.00100894577999,1.00102099453798,4.57033564019164,4.57035446869828,4.57030975109594,4.57036380722358,0.339614421747239,0.339615343042342,0.339613130474952,0.339615896508294,0.615724188827354,0.61572587999574,0.615721810990672,0.615726900424537,0.552573316287842,0.552574845234328,0.552571223736667,0.552575736236481,0.420226023663309,0.420227177214831,0.420224368458501,0.420227792987008,1.92813795052575,1.92814324548724,1.92813065887825,1.92814632549841,0.00550134741535288,0.00550135739181369,0.00550121679151419,0.0055014348022626,NaN,NaN,NaN
2020-03-03,Sacramento County,6067,0.000138396304173535,0.000138384023428717,0.000138378802060265,0.000138414773543897,0.0344267574447124,0.0344269257826188,0.034425313610404,0.0344280476130711,0.0399488373951336,0.0399493233430145,0.0399477682907789,0.0399498449763127,0.154069716866373,0.154069681444977,0.154065195017043,0.154072605366664,0.228583708010392,0.228584314594039,0.228580323964032,0.22858606203109,4.63806338841696e-05,4.63765129762682e-05,4.63747387319434e-05,4.63868231862923e-05,0.0115976866638211,0.0115977420825,0.0115971987467265,0.0115981163502939,0.0135026729861504,0.0135028357887234,0.0135023117706561,0.0135030131693688,0.0511254376137646,0.0511254234261046,0.0511239370015042,0.0511264147360335,2.21450399634165e-06,2.21429130905536e-06,2.21421256436661e-06,2.21488604550972e-06,0.00055237855079538,0.000552377150951155,0.000552322593523998,0.000552433547355501,0.000664305676466601,0.000664308340307019,0.000664247984063612,0.000664367986887704,0.0429390427306444,0.0429391511236081,0.0429379271181851,0.0429397506581661,0.0441579414619027,0.0441580509061753,0.044156921836444,0.044158636557981,0.962085867404249,0.962090249983129,0.962079891502223,0.962092470799284,1.79399876209801,1.79400698460676,1.79398734784426,1.79401104636986,1.65027197356669,1.65027955814765,1.65026121082076,1.65028330356223,1.24595306412551,1.24595870691652,1.2459448517304,1.24596147249787,5.65230966719446,5.65233549965406,5.65227316904809,5.65234804156942,0.413700086220454,0.413701386654662,0.413698296524039,0.413702128696583,0.756049104888229,0.756051510527278,0.756045818208858,0.756052872096106,0.682980080870474,0.682982270101242,0.682977111814324,0.682983451755173,0.521857032354426,0.521858689384206,0.521854670220853,0.521859497370195,2.37458630433358,2.37459385666739,2.37457602275619,2.37459793212298,0.00944263126146756,0.00944265100773993,0.00944240896408931,0.0094427808483806,NaN,NaN,NaN
2020-03-04,Sacramento County,6067,0.000190679787724234,0.000190662942051833,0.000190655692265055,0.00019070505021332,0.04767858974933,0.0476788417070903,0.0476765704986484,0.0476803617288447,0.0555482443855812,0.0555489421561508,0.0555467490821746,0.0555496695375283,0.214886829614081,0.214886861476999,0.214880572490538,0.214890819613305,0.318304343536717,0.318305308282292,0.318299671889226,0.318307706623221,5.94936049719525e-05,5.9488344779849e-05,5.9486042696687e-05,5.95014802654838e-05,0.0149759326756852,0.0149760107916767,0.0149752946409116,0.0149764817125325,0.017528248965328,0.0175284680231701,0.0175277771642415,0.017528699505744,0.0665943860153391,0.0665943964473718,0.0665924514616823,0.0665956494739397,3.14183271347571e-06,3.14153207062129e-06,3.14141991788513e-06,3.14237438306149e-06,0.000787613150965648,0.00078761143691827,0.000787533198380415,0.000787691824142698,0.000950785714612339,0.000950789870445442,0.000950703006178495,0.000950874117417387,0.0615863789924905,0.0615865564999178,0.0615847887475071,0.0615873918363382,0.063327919690782,0.0633280993393522,0.0633264474519744,0.0633289140405306,1.18672242957535,1.18672837019418,1.18671414304462,1.18673127335664,2.21823711553595,2.21824828422706,2.2182212678247,2.21825359753479,2.04785887802381,2.04786921391427,2.04784407232252,2.04787457705077,1.55184263345287,1.55185035172976,1.5518313242818,1.55185400210556,7.00466105658799,7.00469622006526,7.00461080936485,7.00471417210613,0.505372778006166,0.505374588783343,0.505370275229061,0.505375572099638,0.929678405953874,0.929681775087695,0.929673738125247,0.929683584773564,0.844830250928652,0.844833333922863,0.844826116524501,0.844834911557611,0.648564651049893,0.648566992856249,0.648561308301242,0.64856821657418,2.92844608593859,2.92845669065015,2.92843183131693,2.92846215824274,0.0150949181383397,0.0150949539208458,0.0150945655371183,0.0150951567043165,NaN,NaN,NaN
