date,county,fips,hosp019_mean,hosp019_best,hosp019_CI95l,hosp019_CI95u,hosp2039_mean,hosp2039_best,hosp2039_CI95l,hosp2039_CI95u,hosp4059_mean,hosp4059_best,hosp4059_CI95l,hosp4059_CI95u,hosp60_mean,hosp60_best,hosp60_CI95l,hosp60_CI95u,hosptot_mean,hosptot_best,hosptot_CI95l,hosptot_CI95u,newhosp019_mean,newhosp019_best,newhosp019_CI95l,newhosp019_CI95u,newhosp2039_mean,newhosp2039_best,newhosp2039_CI95l,newhosp2039_CI95u,newhosp4059_mean,newhosp4059_best,newhosp4059_CI95l,newhosp4059_CI95u,newhosp60_mean,newhosp60_best,newhosp60_CI95l,newhosp60_CI95u,icu019_mean,icu019_best,icu019_CI95l,icu019_CI95u,icu2039_mean,icu2039_best,icu2039_CI95l,icu2039_CI95u,icu4059_mean,icu4059_best,icu4059_CI95l,icu4059_CI95u,icu60_mean,icu60_best,icu60_CI95l,icu60_CI95u,icutot_mean,icutot_best,icutot_CI95l,icutot_CI95u,newinfec019_mean,newinfec019_best,newinfec019_CI95l,newinfec019_CI95u,newinfec2039_mean,newinfec2039_best,newinfec2039_CI95l,newinfec2039_CI95u,newinfec4059_mean,newinfec4059_best,newinfec4059_CI95l,newinfec4059_CI95u,newinfec60_mean,newinfec60_best,newinfec60_CI95l,newinfec60_CI95u,newcases019_mean,newcases019_best,newcases019_CI95l,newcases019_CI95u,newcases2039_mean,newcases2039_best,newcases2039_CI95l,newcases2039_CI95u,newcases4059_mean,newcases4059_best,newcases4059_CI95l,newcases4059_CI95u,newcases60_mean,newcases60_best,newcases60_CI95l,newcases60_CI95u,newinfectot_mean,newinfectot_best,newinfectot_CI95l,newinfectot_CI95u,cummort_mean,cummort_best,cummort_CI95l,cummort_CI95u,hosp_data,icu_data,cummort_data
2020-03-05,Imperial County,6025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,Imperial County,6025,3.81583826502927e-06,3.78580116112066e-06,3.59094434108981e-06,4.08143886836673e-06,2.15664391527486e-06,1.6177895073759e-06,1.31921239381123e-06,3.28989273339614e-06,9.5463676020503e-05,9.47176961911857e-05,9.08591745493487e-05,0.000102291224999905,0.000720399980291432,0.000697437459331596,0.000684479842917618,0.000761602396653688,0.00082183613849224,0.000797558746191278,0.000781141694810433,0.000869319104929048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49332130501351e-08,6.49558363560278e-08,5.96574115012337e-08,7.37491874911947e-08,3.64566454005625e-08,2.75518918503476e-08,2.21873641048216e-08,5.76956265113318e-08,1.59616140200902e-06,1.59736499427877e-06,1.43270134832338e-06,1.75637662258301e-06,4.82608067364149e-05,4.6926356968735e-05,4.53304678880022e-05,5.13174645452474e-05,4.99583579968746e-05,4.86162296912202e-05,4.68655447385289e-05,5.31578458203381e-05,0.926949279887858,0.928121056855565,0.91951234252112,0.938344256196311,1.31474104980104,1.31639786745198,1.30414780079927,1.33092223089697,1.03443024312564,1.03573178837347,1.02607829819603,1.04716746910665,0.776768305493774,0.777745368639735,0.770498321728416,0.786330242292795,4.05288887830831,4.05799608132074,4.02023676324484,4.10276419849273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24549622637473e-06,4.15855962767896e-06,3.98260890431901e-06,4.50095749564451e-06,0,0,0
2020-03-07,Imperial County,6025,2.62413235643271e-05,2.60795662132903e-05,2.46948231430498e-05,2.8045097666591e-05,1.48588782966247e-05,1.11652302650701e-05,9.06768055984286e-06,2.26829921881982e-05,0.000657946402500472,0.000653931669837468,0.000625652828281932,0.000703526475457954,0.00501673543234179,0.00486411773455722,0.00477738635208598,0.0052931903398866,0.00571578203670321,0.00555529420087305,0.00544689498322691,0.00603117071223906,1.12183468834336e-05,1.11382461800703e-05,1.055696305464e-05,1.19938626316446e-05,6.34364610624396e-06,4.76199077880377e-06,3.87654376797067e-06,9.67736154004687e-06,0.000280925975524247,0.000278936824395815,0.000267335376241111,0.000300744356180317,0.00209115878246922,0.00202641403758663,0.00198829830382571,0.0022092870627405,8.3647975217193e-07,8.36770186143127e-07,7.69530858446603e-07,9.47150643268386e-07,4.66899095987181e-07,3.52835837116663e-07,2.84298742316689e-07,7.38282200556738e-07,2.02490848713903e-05,2.02647268409351e-05,1.8237779391798e-05,2.22077521624236e-05,0.000614722048200163,0.000597679278361759,0.000578870837433741,0.000650591304881009,0.000636274511919713,0.000619133611225954,0.000598675574317852,0.000673594190715838,0.922322833525149,0.926510548462385,0.912513233804152,0.934668311720257,1.32282519846984,1.32878284489638,1.30865726619693,1.34061132432487,1.04673774940964,1.05142969692409,1.03547697143565,1.06083297874293,0.784819812940626,0.788332863339829,0.776369812119911,0.795372068527021,4.07670559434526,4.09505595362268,4.03302421942462,4.13148468331508,0.173939136230734,0.174069564871825,0.172191474350879,0.175691128407854,0.246707060494978,0.246891073414385,0.244221370325868,0.249199592066216,0.194107615441442,0.194252010978934,0.192149297116791,0.196071658676698,0.145758154829061,0.145866529910294,0.144287978042826,0.147232680278474,5.82661888024889e-05,5.70714275097087e-05,5.48103662864242e-05,6.16712474907867e-05,0,0,0
2020-03-08,Imperial County,6025,7.82909382636254e-05,7.79369550151884e-05,7.36720308180576e-05,8.36446369770863e-05,4.44590680144362e-05,3.346201236193e-05,2.70752558091188e-05,6.79152203357425e-05,0.0019700869754783,0.00196130849978323,0.0018701852032757,0.0021029020418928,0.0151357944690857,0.0146962855792144,0.0144347805625737,0.0159403467412855,0.0172286314508421,0.0167689930463748,0.0164595138357159,0.0181361074039507,3.85741995139611e-05,3.83914000637745e-05,3.62978909716238e-05,4.12037315753854e-05,2.18888342538098e-05,1.64702749067753e-05,1.33344311739546e-05,3.3416639876868e-05,0.000970794341816754,0.000966255591354508,0.000921665813212833,0.00103652235240437,0.0072232562148413,0.00701658490979781,0.00688251080128731,0.00761150647521087,3.48741516526154e-06,3.48905777267341e-06,3.2110166539827e-06,3.94005919109853e-06,1.93704701264181e-06,1.46393290550001e-06,1.1800390472137e-06,3.06068838193426e-06,8.32673488342208e-05,8.3344130219603e-05,7.50861419014729e-05,9.09728069615845e-05,0.00253767212805705,0.00246744878311412,0.00239529331866641,0.002681382110349,0.00262636393906918,0.0025557459040119,0.00247799255721038,0.00277443946691205,1.10633284023784,1.11384653228006,1.08917829026735,1.12420308376617,1.60789180102146,1.61869760329302,1.58295795411419,1.63408359902135,1.28117669011434,1.28972652179291,1.26135104476974,1.30207967101692,0.959549488245852,0.96592860913686,0.944754408763751,0.975117402851225,4.95495081961949,4.98819926650286,4.87824169791503,5.03548375665567,0.314337174500133,0.315157615528632,0.310790032500875,0.317456347693495,0.448633740737436,0.449798570991654,0.443517516230011,0.453118423546284,0.354104739911053,0.355021162559121,0.350043807704463,0.357653434772108,0.265689092149939,0.266375404695546,0.26264155020821,0.268344599670893,0.000281039231826326,0.000275297561041094,0.000265022734575003,0.000297004237630751,0,0,0
2020-03-09,Imperial County,6025,0.000168503507435825,0.000168010073729965,0.000158625419480999,0.000179851167896541,9.60358773194501e-05,7.23957443935778e-05,5.83781439409214e-05,0.000146802083417871,0.00426035293922214,0.0042481742421197,0.00403602410741151,0.00454094917081742,0.0329051366843274,0.0319939763724846,0.0314284324267011,0.0345943226318906,0.0374300290083049,0.0364825564327279,0.0358238448258182,0.03931211942459,7.81776880026275e-05,7.79846224375597e-05,7.35977464631593e-05,8.34544637915455e-05,4.45925856973068e-05,3.36288074872432e-05,2.70945485377936e-05,6.81266954751025e-05,0.00198250918132589,0.00197773252078875,0.00187762348850697,0.00211246304798991,0.0147429560878155,0.0143536933938848,0.0140856995662534,0.0154987015491101,9.28536695585973e-06,9.29218362146753e-06,8.55564239996048e-06,1.04737634934956e-05,5.13714135045723e-06,3.88326205233625e-06,3.1308397127023e-06,8.11214386064061e-06,0.000219055318175131,0.000219322565476106,0.000197631461684582,0.000238590397503532,0.0067006766163013,0.00651655920765537,0.00633834619475919,0.00707090294254609,0.00693415444278275,0.00674905721880528,0.00655650748634475,0.00731186607650659,1.44674935786534,1.45909215470668,1.41954116125299,1.47286543526841,2.12289508348568,2.14083348422632,2.0830213766842,2.16146787158969,1.70101517150449,1.71527979372515,1.66918680363006,1.73190346584764,1.27386141666995,1.28447851558614,1.25015208890575,1.29680972301068,6.54452102952547,6.59968394824429,6.421901430473,6.66303956119411,0.462891884267364,0.464892984793241,0.456789250883055,0.468373220072737,0.666158623907629,0.669022417417901,0.657291234346559,0.674110955703994,0.52807403739137,0.530334727686567,0.521002562490422,0.534387430970538,0.395913958893536,0.397602575473548,0.390602477344064,0.400620718268633,0.000868664269076988,0.000851070134820897,0.00082101584559772,0.000916159485770575,0,0,0
2020-03-10,Imperial County,6025,0.000306601605135098,0.000306180878450502,0.000288647669048137,0.000327193200813332,0.000175461642794974,0.000132474514503355,0.000106484121519608,0.000268402355849703,0.00779517864881463,0.00778507808408601,0.00738463246511079,0.00830169185979895,0.0604188539989559,0.0588264153670132,0.0577875117696142,0.0634457991625715,0.0686960958957006,0.0670501488440531,0.0658112077160398,0.0719953140273226,0.000130723221052028,0.000130679378627255,0.000123080198191599,0.00013943150463914,7.50233633563767e-05,5.66963897600364e-05,4.54844164019897e-05,0.000114705666261529,0.00334553664128124,0.00334458912238537,0.00316660975889466,0.00356139348002286,0.0248671490165649,0.0242619839478183,0.0238039465000877,0.0261026504103452,1.95376576485917e-05,1.95600151072782e-05,1.80095817386222e-05,2.2010288819645e-05,1.07766574167778e-05,8.14928522421264e-06,6.57028106477765e-06,1.70096635050704e-05,0.000456266590674651,0.000457030943168922,0.000412602349120701,0.000496474179263723,0.0140052913697607,0.0136253326156598,0.0132739014538736,0.0147453809763331,0.0144918722755007,0.0141100728591602,0.0137294331106255,0.0152457091091498,1.9567877927599,1.97654749781114,1.9141023283612,1.99698710851532,2.88813497517964,2.91707774066663,2.82525770263981,2.94758868112057,2.32358266167124,2.34669807416551,2.27324374159643,2.37134625580748,1.74100228381046,1.75819032674116,1.70353168462064,1.77662385048693,8.90950771342123,8.99851363938444,8.71613545721808,9.0925458959303,0.647420233272327,0.651268185705629,0.637247759028557,0.65630264099615,0.93950089640347,0.945054973023541,0.924605685710018,0.952635387949643,0.748183430030952,0.752585119855167,0.736251098276252,0.758733426835752,0.560694347596037,0.56397494727876,0.551727770873233,0.56853328379034,0.0020956717725163,0.00205381091227471,0.00198399707481125,0.00220598152829014,0,0,0
2020-03-11,Imperial County,6025,0.000505886605836835,0.000505966329139508,0.000476116272983305,0.000540007239538403,0.0002907592063709,0.000219857421014022,0.000176192037540111,0.000445108829873896,0.0129396555117125,0.0129428110208142,0.0122511459828168,0.0137740943025564,0.100515290754892,0.0980003655532454,0.0962590200694852,0.105458165278893,0.114251592078812,0.111669000324213,0.109542326756486,0.119497073493983,0.000199835770528674,0.000200169473696451,0.000188086371989748,0.000213222790340306,0.000115418762281121,8.73951497368065e-05,6.98661473694036e-05,0.00017661721145756,0.00516411751852103,0.00517296542056213,0.00488228955354746,0.00549453241147602,0.0383728887336182,0.037513358505457,0.036784072577295,0.0402320026083008,3.57219080788318e-05,3.57827541519993e-05,3.29071454919862e-05,4.02044731913607e-05,1.96610433623525e-05,1.4875401538684e-05,1.19892685834342e-05,3.10228848716931e-05,0.00082734424979946,0.000829238220462323,0.000749851820570777,0.000900283115055654,0.0254778934620758,0.024799513804043,0.0241900250573055,0.0267648253455397,0.0263606206633164,0.025679410180196,0.0250178549948656,0.0276704657702493,2.68057927205171,2.7117186232101,2.6143950721558,2.742508914749,3.9694769126513,4.01531953420774,3.87169694088133,4.06125153527242,3.20291179638562,3.23965187664418,3.12445051807804,3.27678713888849,2.40173097543045,2.4290525106051,2.34332692308967,2.4568395335555,12.2546989565191,12.3957425446671,11.9538694542048,12.5373871224654,0.892993758042925,0.899702461918996,0.876505555450547,0.906879376138499,1.30514113269103,1.31489876340758,1.28084385035811,1.32566658660863,1.043816909481,1.05158035600703,1.02426361748485,1.06031280800185,0.782227029494557,0.788005154022415,0.767519444970856,0.794673009726388,0.00432575027269826,0.00424100567960428,0.00410144523073081,0.00454500943707925,0,0,0
2020-03-12,Imperial County,6025,0.000785363294993152,0.000786674587989138,0.000738611097095782,0.000838777472239473,0.000453320686794724,0.000343289769594543,0.000274321102481161,0.000694537673071936,0.0202123428415906,0.0202480881052577,0.0190875240477546,0.0214923467897647,0.157216866349058,0.153495224139314,0.15069022800667,0.164810862808608,0.178667893172437,0.174873276602156,0.171419187662055,0.186576556348992,0.000291671749490276,0.000292710000780278,0.000274279067021428,0.000311426972866131,0.000169474051423367,0.000128562480562375,0.000102501870804362,0.000259578164807459,0.00760831960879709,0.00763568676463147,0.00716789169589007,0.00808601724709524,0.0565306464703464,0.0553674604493834,0.0542498193815777,0.0592071841896659,5.96938645877923e-05,5.98375779483463e-05,5.49404047435712e-05,6.71401598133417e-05,3.28084655985411e-05,2.48392777632349e-05,1.99991466092365e-05,5.17598919228396e-05,0.00137362494063096,0.00137782341497937,0.00124756626809821,0.00149603246202751,0.0424265521299662,0.0413247008952237,0.0403232802380337,0.0444766696572091,0.0438926794007835,0.0427872011659147,0.0417228124985708,0.045977706497015,3.69079634933655,3.7392349311959,3.58927222542982,3.78532117488849,5.4747176741647,5.54624216188877,5.32449756035559,5.61490809109502,4.42696135363498,4.48443980740333,4.30620109236925,4.53994069061103,3.32233212586136,3.36510490235379,3.23240322870276,3.40565145460624,16.9148075029976,17.1350218028418,16.4523741068574,17.3468888433361,1.2282555853516,1.23937759493056,1.20209459054614,1.24996314966257,1.80507316907231,1.82134866573812,1.76635840375257,1.83708568183791,1.44898417101584,1.46197966091826,1.417716733024,1.47467009172029,1.08619386506297,1.09586068412299,1.0626435408367,1.10547707313045,0.00803624268546532,0.0078827344745132,0.00763012168194789,0.00842862655782187,0,0,0
2020-03-13,Imperial County,6025,0.0011721575355285,0.00117587394961365,0.00110132094167645,0.00125281125763719,0.000679310591938352,0.000515186013867192,0.00041054713521892,0.00104171151912684,0.0303486356105602,0.030448300965372,0.0285907102851085,0.0322227125819063,0.236235254077914,0.230965550024147,0.226537341366759,0.247448730190111,0.268435357815941,0.263104910952999,0.257778016306566,0.279895780844329,0.000415212928402851,0.000417434942127212,0.000390045847253485,0.000443769617452723,0.000242531361776037,0.000184304139576649,0.000146587376292974,0.000371860203137561,0.0109230942530833,0.0109819402085877,0.0102698778293358,0.0115883511845155,0.0811715501343034,0.0796418148092686,0.0779644471079635,0.0849338495091713,9.39466109667369e-05,9.4251816818293e-05,8.64399598693202e-05,0.000105623564832789,5.159260974968e-05,3.90923084807533e-05,3.14386845105389e-05,8.13941806824671e-05,0.00215139757068399,0.00215992990723127,0.001956574536488,0.0023457260464505,0.0666295915921418,0.0649523494728969,0.0633699297640482,0.0697133483661374,0.0689265283835422,0.0672456235054272,0.0655993883515218,0.0720604086527899,5.09324764566117,5.16776112270631,4.93895271485137,5.23547615548366,7.56026723288878,7.67046809689546,7.33182794079032,7.77085479280673,6.12314126578218,6.21188816569212,5.93923189552985,6.29220264731859,4.59882708818251,4.66493118840129,4.46150855456364,4.72387392577208,23.3754832325146,23.7150485736952,22.6717946838202,24.0224075213811,1.69010525144897,1.70799363454716,1.64925108789436,1.72376340133625,2.49363767481595,2.51993148451128,2.43302135380062,2.543365262268,2.007818799549,2.02887822703845,1.95872910363605,2.04760668544056,1.50589798082019,1.52156471213117,1.46887936075044,1.53555186360692,0.0138591379994286,0.0136025962257836,0.0131755135734125,0.0145115859345973,0,0,0
2020-03-14,Imperial County,6025,0.00170464086710998,0.00171259330539194,0.00160129803142165,0.00182364459386719,0.0009914896940357,0.000753041355029313,0.000598618437278101,0.00152190314549258,0.0443833193527865,0.0445961129660333,0.0417114874700909,0.0470534954933467,0.345622964156552,0.338391180435773,0.331560332031392,0.361673188019958,0.392702414070484,0.385452928062227,0.377372841123535,0.408790880848204,0.000583053028693967,0.000587171850175987,0.000547230015561798,0.000623901875648683,0.000342052867253749,0.000260364034017072,0.000206619103246114,0.000525030982519611,0.0154501440658299,0.0155598950626741,0.0144961662575271,0.0163655648293806,0.114850361720228,0.112876353822959,0.110350372952075,0.120019332808655,0.000141931918702933,0.000142530196549005,0.000130508913663573,0.000159270834593566,7.79181334091786e-05,5.90945030296519e-05,4.74655036261743e-05,0.00012294356763558,0.00323922099404938,0.00325542482157152,0.00294801991692491,0.00353597814576902,0.10056511443359,0.0981269019875614,0.0956390150629764,0.105044220810828,0.104024185479751,0.101583951508712,0.0990404162374787,0.108566138267434,7.03672674169333,7.15026698725057,6.80408657605728,7.24876106395065,10.4455269844383,10.6135510372316,10.1011012722732,10.7592739428021,8.47005043539774,8.60558615170005,8.19243373027015,8.72210581891102,6.36584714819705,6.46690626535311,6.15802025429655,6.55237811753854,32.3181513097264,32.8363104415353,31.2564402629787,33.2825189432023,2.32836566387226,2.35655304158832,2.26535947515035,2.37994266821471,3.44432708242519,3.48588397454142,3.35071041981583,3.52059506929998,2.78008155040932,2.81345115279021,2.70411158980038,2.84116922341244,2.08641432941748,2.11125203431713,2.02906743369301,2.13200003869264,0.0226420951915331,0.0222386091614779,0.0215503922934012,0.0236767838660964,0,0,0
