"","date","county","fips","hosptot_mean","hosptot_CI95l","hosptot_CI95u","icutot_mean","icutot_CI95l","icutot_CI95u","cummort_mean","cummort_CI95l","cummort_CI95u"
"682","2020-10-02","Los Angeles County",6037,842.669666972108,736.488100529924,974.302040310766,241.034301987138,205.626128888756,285.225623473887,6298.1788796384,6213.4848019096,6402.43352180386
"683","2020-10-03","Los Angeles County",6037,827.900414935492,721.485492330094,959.918054572514,236.790811467658,201.376021766089,280.945159544864,6312.00476767117,6225.98573437735,6417.92043581577
"684","2020-10-04","Los Angeles County",6037,813.381266066459,706.779046709891,945.733744979418,232.620444137494,197.212493982197,276.725168973502,6325.58710929624,6237.93937043204,6433.1126832148
"685","2020-10-05","Los Angeles County",6037,799.108463626506,692.363521124571,931.746757440292,228.522020486113,193.133867763927,272.564914349418,6338.93011664132,6249.65813763594,6448.06133852218
"686","2020-10-06","Los Angeles County",6037,785.078286468003,678.233731678956,917.954758586818,224.494378420411,189.138493857376,268.463667137032,6352.03793276096,6261.14659279223,6462.77017167128
"687","2020-10-07","Los Angeles County",6037,771.287049561058,664.38455457816,904.355435095453,220.536372856604,185.22475119464,264.420707119167,6364.9146327428,6272.40920802258,6477.24289911281
"688","2020-10-08","Los Angeles County",6037,757.731104483571,650.810927406696,890.946493107952,216.646875348224,181.391046559748,260.43532191326,6377.56422478179,6283.32507529309,6491.48318455796
"689","2020-10-09","Los Angeles County",6037,744.406839874362,637.50785024741,877.725657739741,212.824773746293,177.635814254072,256.506806552451,6389.99065122546,6293.95548082161,6505.49463969311
"690","2020-10-10","Los Angeles County",6037,731.310681849423,624.470386650932,864.690672666243,209.068971888133,173.957515761454,252.634463124433,6402.19778959243,6304.37255637865,6519.39391794297
"691","2020-10-11","Los Angeles County",6037,718.439094381484,611.693664465638,851.839299778225,205.378389311518,170.354639413207,248.817600461657,6414.18945356661,6314.58054556349,6533.07724861509
"692","2020-10-12","Los Angeles County",6037,705.788579643202,599.172876537475,839.169318898003,201.751960991221,166.825700053102,245.055533877016,6425.96939396899,6324.58361076761,6546.54369106443
"693","2020-10-13","Los Angeles County",6037,693.355678314446,586.903281288442,826.67852754914,198.188637095265,163.369238702442,241.347584939742,6437.54129970881,6334.3858345831,6559.85104793731
"694","2020-10-14","Los Angeles County",6037,681.136969854237,574.880203181935,814.364740772945,194.687382758433,159.983822225272,237.693081286711,6448.90879871567,6343.99122119115,6572.95357928614
"695","2020-10-15","Los Angeles County",6037,669.129072738006,563.0990330827,802.225790985762,191.247177870875,156.668042993813,234.091609218554,6460.07545885401,6353.40369773079,6585.84944826812
"696","2020-10-16","Los Angeles County",6037,657.328644660949,551.555228518648,790.259527871613,187.867016879842,153.420518554157,230.549759388276,6471.04478882122,6362.62711564826,6598.54181346235
"697","2020-10-17","Los Angeles County",6037,645.732382708297,540.244313851364,778.463818305288,184.545908602794,150.239891292293,227.059311874332,6481.82023903038,6371.66525202725,6611.03378957758
"698","2020-10-18","Los Angeles County",6037,634.337023493433,529.161880361719,766.836546301518,181.282876050323,147.124828100525,223.619612008301,6492.40520247878,6380.52051258392,6623.3284479585
"699","2020-10-19","Los Angeles County",6037,623.139343264804,518.303586256621,755.375612986273,178.076956257509,144.07402004436,220.230010891498,6502.80301560286,6389.12040690816,6635.42881708221
"700","2020-10-20","Los Angeles County",6037,612.136157982649,507.665156602596,744.078936586673,174.927200122477,141.086182029928,216.889865343829,6513.01695912049,6397.54488228897,6647.33788304624
"701","2020-03-10","Marin County",6041,0,0,0,0,0,0,0,0,0
"702","2020-03-11","Marin County",6041,0.0044815891739011,0.00435137687815664,0.00462796678159705,0.00042580407947652,0.000408499781147786,0.000445105467222807,3.17196363071047e-05,3.05092965842928e-05,3.28377179657589e-05
"703","2020-03-12","Marin County",6041,0.0300168603037867,0.0291559663658474,0.0309820307916013,0.00505654300119283,0.00486491159531548,0.00527672077501875,0.000407916383420006,0.000392649606370752,0.000422394928484109
"704","2020-03-13","Marin County",6041,0.0878330255656067,0.0852721960633342,0.0906439857266611,0.0196615667621123,0.0189167366414732,0.0204909952903,0.00186879984870809,0.00179802913983315,0.00193424649708821
"705","2020-03-14","Marin County",6041,0.186541324879145,0.180933328057198,0.192632765929657,0.0493829220678002,0.0475053519599049,0.0514021323420569,0.00553339011354152,0.00532041862896918,0.00572255017154944
"706","2020-03-15","Marin County",6041,0.336710448215053,0.326475951572412,0.347857557857012,0.0990925326593853,0.0952478430892607,0.103029073293905,0.0128781261368424,0.0123858578305452,0.0133093865337085
"707","2020-03-16","Marin County",6041,0.553602332758333,0.535872554497136,0.57159527724286,0.174542006766211,0.167849443185784,0.181301131392388,0.025801440699698,0.0248435317788826,0.0266576714916527
"708","2020-03-17","Marin County",6041,0.859566142031641,0.830522260445446,0.888894909703969,0.283587402557467,0.272705225169171,0.294725509621137,0.0467793857044417,0.0450922858058261,0.0483172975752171
"709","2020-03-18","Marin County",6041,1.28684525008949,1.241066872418,1.3346148712518,0.437466859562762,0.420106577733893,0.455166796170888,0.0791158037059328,0.0763400839757243,0.0816789269625641
"710","2020-03-19","Marin County",6041,1.88131490721941,1.80714606761468,1.95529626810003,0.652295993309643,0.625711945210431,0.678884650995683,0.127302874933876,0.12262686382404,0.131629944360222
"711","2020-03-20","Marin County",6041,2.66829297066083,2.55280390829391,2.77907169185892,0.947380653582547,0.905369537203225,0.98713870818538,0.197254597891753,0.189716099020025,0.204252565743994
"712","2020-03-21","Marin County",6041,3.54828326197782,3.38536144919737,3.701721146559,1.31658254786629,1.25324682374513,1.37428833015821,0.294409773463991,0.282338355138933,0.305264008656649
"713","2020-03-22","Marin County",6041,4.42640727793694,4.2175804416115,4.62452595447713,1.72549049844458,1.63804323288799,1.80276468834335,0.421636231159698,0.403162876696138,0.437676558036238
"714","2020-03-23","Marin County",6041,5.24337825524244,4.99557140363343,5.48045569358309,2.13702294674994,2.02552684784037,2.23216753266848,0.579046744878861,0.553140454627927,0.601669056146848
"715","2020-03-24","Marin County",6041,5.96569949398553,5.68549025798543,6.23439807382119,2.5221129539439,2.38889849371986,2.63350024557511,0.764606960107077,0.729744102495934,0.795446557182866
"716","2020-03-25","Marin County",6041,6.57781417194907,6.27180788894339,6.87389712630478,2.86178210592556,2.71065401077327,2.98641682412566,0.974892233206678,0.929747848172704,1.01433608613493
"717","2020-03-26","Marin County",6041,7.07615957327276,6.75213929883157,7.39329776029654,3.14594016853682,2.98145527966788,3.28056192154903,1.20575048311471,1.14945426865676,1.25453784095002
"718","2020-03-27","Marin County",6041,7.46482299670688,7.13015157020992,7.79394306902246,3.37126372124555,3.19817210387552,3.51182385856499,1.45280402836527,1.38479604579652,1.51149705296058
"719","2020-03-28","Marin County",6041,7.75245322360329,7.41309159963343,8.08777130661396,3.53911142323693,3.36196822162993,3.68358416708771,1.71179453801507,1.63180895420226,1.78114921297374
"720","2020-03-29","Marin County",6041,7.95011778131418,7.61205978653363,8.28750276444937,3.65380246852972,3.47439240981846,3.80032237982063,1.97879917015341,1.88683344895961,2.05976144101334
"721","2020-03-30","Marin County",6041,8.06985466910927,7.7405175847849,8.41064400293936,3.72131537053397,3.54255611380207,3.86946347228779,2.25034986322508,2.14637454371205,2.34345067268369
"722","2020-03-31","Marin County",6041,8.12372458480844,7.80246697633008,8.47020850040225,3.74836147040574,3.5716147265746,3.89669534329514,2.52348406394161,2.40778749158416,2.62879835120861
"723","2020-04-01","Marin County",6041,8.12321822591616,7.81567983167432,8.46733310923272,3.74175841514907,3.56752723403432,3.88862418418208,2.79574940862319,2.66877804992277,2.913216471488
"724","2020-04-02","Marin County",6041,8.07891159746367,7.77675616430488,8.42122683517689,3.70802980299818,3.54260037715389,3.8522483262481,3.06517924958017,2.92748525872579,3.19462776032917
"725","2020-04-03","Marin County",6041,8.00029149468786,7.69658806533843,8.34621974659387,3.65316856835291,3.49290338285042,3.79429501346569,3.33025119236021,3.18154787777417,3.47142235891255
"726","2020-04-04","Marin County",6041,7.89569515162007,7.60125138379675,8.23848720544893,3.58251505079215,3.42257930720618,3.71977854063149,3.58983711575871,3.43026160776055,3.74240536889361
"727","2020-04-05","Marin County",6041,7.772324130501,7.47391226704712,8.10326591896371,3.50071281628171,3.34683708044964,3.63199045398703,3.84315037880909,3.67296752819308,4.00674133873049
"728","2020-04-06","Marin County",6041,7.63630428250091,7.33330541805669,7.9533701069104,3.4117152159103,3.26512928375258,3.53634682303219,4.08969390418555,3.90872125769391,4.2638996218954
"729","2020-04-07","Marin County",6041,7.4927721492107,7.16859606957905,7.7957925863927,3.31882336089013,3.17935378410869,3.4388864433552,4.32921139379267,4.13791117188867,4.51360301111951
"730","2020-04-08","Marin County",6041,7.3459743429681,7.02180585365104,7.63792846319689,3.2247419760535,3.0893586915749,3.34462445848366,4.56164293352084,4.36306688098622,4.75578098851963
"731","2020-04-09","Marin County",6041,7.19937087453746,6.88129335346971,7.48034481867919,3.13164385205324,2.99117320074391,3.2484103226437,4.78708556407246,4.58276330555529,4.99080829538343
"732","2020-04-10","Marin County",6041,7.0557365567276,6.73277193123237,7.32595828905661,3.04123670270774,2.89452490831735,3.15443122241795,5.00575894463248,4.79645103379362,5.21826984735288
"733","2020-04-11","Marin County",6041,6.91725684657338,6.59201048889668,7.17777425187274,2.95482844087597,2.80846196024007,3.06911821163721,5.21797594963798,5.00410872744117,5.43872312944064
"734","2020-04-12","Marin County",6041,6.78561604966681,6.45359325923526,7.03778799140663,2.87338844325489,2.73489175053805,2.98940502919013,5.42411786717366,5.20570842532666,5.65314283636038
"735","2020-04-13","Marin County",6041,6.66207688372441,6.32407252745714,6.90962620014412,2.79760345626531,2.65591128232694,2.91573983718654,5.6246137750378,5.40222281523694,5.86162616888351
"736","2020-04-14","Marin County",6041,6.54755112065285,6.19892019597453,6.79328218368149,2.72792753255275,2.58192179356242,2.84612461955617,5.81992363164207,5.59407456482096,6.06565590504278
"737","2020-04-15","Marin County",6041,6.44266149699482,6.0842572822556,6.68684215795748,2.66462587749085,2.51493057608728,2.78423751293453,6.01052461528717,5.78170389943665,6.26574404525195
"738","2020-04-16","Marin County",6041,6.34779537471366,5.9805826550494,6.59088630024185,2.60781279871344,2.45499365322127,2.7280058113609,6.19690026400608,5.96555836080235,6.4614067236805
"739","2020-04-17","Marin County",6041,6.26315080111744,5.88801293731855,6.50895029469603,2.55748414124284,2.40125480742512,2.67787332110058,6.37953199999581,6.14608478676243,6.65312909239724
"740","2020-04-18","Marin County",6041,6.18877569711957,5.80633152530056,6.43710090249394,2.51354469415323,2.35431559534321,2.63381581795394,6.55889266139706,6.32245515146275,6.84138839810635
"741","2020-04-19","Marin County",6041,6.12460092506111,5.73292625012181,6.37531643177055,2.47583109934968,2.31398170322805,2.59608962000621,6.73544170559482,6.49371797190895,7.02513013654606
