date,county,fips,hosptot_mean,hosptot_CI95l,hosptot_CI95u,icutot_mean,icutot_CI95l,icutot_CI95u,cummort_mean,cummort_CI95l,cummort_CI95u
2020-02-18,Alameda County,6001,0,0,0,0,0,0,0,0,0
2020-02-19,Alameda County,6001,0.00115057336940071,0.00115052893609268,0.00115068159470037,5.29361519397861e-05,5.29339773475912e-05,5.29413156775583e-05,3.75152975153485e-06,3.75134342907937e-06,3.75198106560596e-06
2020-02-20,Alameda County,6001,0.00739391521765361,0.00739363199590373,0.00739460579528165,0.000620337205805994,0.000620312102382343,0.000620397084238621,4.77185079888667e-05,4.77161658678539e-05,4.77242036556245e-05
2020-02-21,Alameda County,6001,0.020765396502028,0.0207645984917802,0.0207673233967493,0.00237247443932538,0.00237237856318252,0.00237270134643194,0.000215900040864269,0.000215889736500386,0.000215925638306645
2020-02-22,Alameda County,6001,0.0422362688466836,0.0422346323590223,0.0422401678492419,0.00583697660054249,0.0058367414824302,0.00583752976160007,0.000629787364151173,0.000629757533637,0.000629861563835898
2020-02-23,Alameda County,6001,0.0727281404445346,0.072725286802146,0.0727348304823999,0.0114096502362055,0.0114091927853613,0.0114107221685969,0.00143911511639208,0.00143904658630601,0.00143928369281582
2020-02-24,Alameda County,6001,0.113494345359365,0.113489825308498,0.113504767505332,0.0194484146566279,0.0194476393778081,0.0194502282778381,0.00281928523821229,0.00281915005115646,0.00281961380797077
2020-02-25,Alameda County,6001,0.166299516461649,0.166292771534258,0.166314790576584,0.0303545636964189,0.0303533643730892,0.0303573777326502,0.00497455834060492,0.0049743183486404,0.00497513503443181
2020-02-26,Alameda County,6001,0.233558183006538,0.233548614118636,0.233579678442907,0.0446395972355811,0.0446378250779062,0.0446437182201803,0.0081459893908797,0.00814559606273132,0.00814692922447666
2020-02-27,Alameda County,6001,0.318467274209567,0.318454176087395,0.318496697232833,0.0629713347406464,0.06296877911906,0.0629771348048025,0.0126226434177111,0.012622032556514,0.012624094111268
2020-02-28,Alameda County,6001,0.425183010532855,0.425165444405645,0.425222508772642,0.086228847119857,0.0862253766493551,0.0862367860752646,0.0187567229164355,0.0187558118908424,0.0187588722681879
2020-02-29,Alameda County,6001,0.559036411290983,0.559013178336846,0.559088707354631,0.115548615279212,0.115543993136748,0.115559265929266,0.0269819970902716,0.0269806800252531,0.0269850828512982
2020-03-01,Alameda County,6001,0.726807814339641,0.726777553116636,0.72687636822782,0.152390476922296,0.152384386965953,0.152404562824686,0.0378369445534819,0.0378350860801856,0.0378412671845391
2020-03-02,Alameda County,6001,0.937100698980533,0.937061087607539,0.937189920062472,0.198618572874478,0.198610534111584,0.198637013163692,0.0519936927687669,0.0519911044754169,0.0519996319118974
2020-03-03,Alameda County,6001,1.20075957055556,1.20070825879815,1.20087507573866,0.256592848371081,0.256582316466279,0.256616811041378,0.0702935095759892,0.0702899507919811,0.070301545009734
2020-03-04,Alameda County,6001,1.5314934020731,1.53142720093549,1.53164235768957,0.329305074277548,0.329291352145331,0.329336047375911,0.0937920393390989,0.0937872044475639,0.093802777812431
2020-03-05,Alameda County,6001,1.94652158880413,1.94643643790938,1.94671311223648,0.420519783721657,0.420501979280462,0.420559600957166,0.123814633720105,0.123808130033089,0.123828842871915
2020-03-06,Alameda County,6001,2.46758183271932,2.46747255763233,2.46782719270752,0.534994781499894,0.53497175225531,0.535045765165291,0.162027481557108,0.162018812767701,0.162046133253082
2020-03-07,Alameda County,6001,3.1219484586581,3.12180639373351,3.12226146137176,0.678703825922903,0.678674110330626,0.678768969187013,0.210524688777855,0.21051320670425,0.210549013712805
2020-03-08,Alameda County,6001,3.94401440427798,3.94382991631436,3.94441322736255,0.859183265813275,0.859144447320009,0.859266376034374,0.271940193168789,0.27192506275749,0.271971750634865
2020-03-09,Alameda County,6001,4.97695899429808,4.97671976815465,4.97746671069593,1.08589752292364,1.08584690526782,1.08600343174229,0.349585859905011,0.349566214295654,0.349626677490393
2020-03-10,Alameda County,6001,6.2751182267337,6.27480838374488,6.27576415819387,1.37075877899716,1.37069302522455,1.37089363039742,0.447626804580837,0.447601514415981,0.447679528101236
2020-03-11,Alameda County,6001,7.90686999106627,7.90646913559583,7.90769885667768,1.7287598651999,1.72867592903264,1.72893145473312,0.571302061359561,0.571269605225973,0.571369968713014
2020-03-12,Alameda County,6001,9.95797051172864,9.95745239398137,9.95903179597614,2.17870739798733,2.1786003306188,2.17892562972417,0.727197754497249,0.727156218606039,0.727285013431447
2020-03-13,Alameda County,6001,12.5366532388185,12.535984139004,12.538005973245,2.74433809948376,2.74420160522839,2.74461554675791,0.923600269601498,0.923547204341396,0.923712178981278
2020-03-14,Alameda County,6001,15.7782398408466,15.7773764724778,15.7799627046652,3.4553402193664,3.45516629969462,3.45569428863823,1.17092255042631,1.17085472581439,1.17106584581637
2020-03-15,Alameda County,6001,19.853804224628,19.8526912048911,19.8559979146566,4.34924139787121,4.34901987892059,4.34969634306548,1.48226570087288,1.482178155593,1.48244894445453
2020-03-16,Alameda County,6001,24.9769951690805,24.9755619764552,24.9797874884508,5.47293793033921,5.47265499368456,5.47352215583142,1.87409006877503,1.87397721110676,1.87432414029794
2020-03-17,Alameda County,6001,31.4180662344953,31.4162168738473,31.4216224330581,6.88553882112819,6.88517355727923,6.88628707970951,2.36708997555752,2.36694464428137,2.36738870081969
2020-03-18,Alameda County,6001,39.3212672488114,39.3189048386295,39.3257572399776,8.65382476324863,8.65335258286593,8.65477449797472,2.98671693311003,2.98653076711252,2.98709759326748
2020-03-19,Alameda County,6001,47.972343313042,47.9694345976853,47.977781743895,10.7631637541149,10.7625652602172,10.7643438856529,3.75699800187105,3.75676196771343,3.75748029108513
2020-03-20,Alameda County,6001,56.6463207173835,56.6428683240958,56.6526361375262,13.0905787015911,13.0898425386586,13.0920001135374,4.6923785797337,4.69208188097346,4.6929829418035
2020-03-21,Alameda County,6001,64.8707091254324,64.8667371328615,64.8778210462593,15.4911949045249,15.4903177627244,15.4928606161179,5.79615036860231,5.79578219031527,5.79689651498086
2020-03-22,Alameda County,6001,72.3554674643009,72.3510433320175,72.3632755706268,17.8396686377111,17.8386536421127,17.8415669258733,7.06204637778872,7.06159654131144,7.06295223122071
2020-03-23,Alameda County,6001,78.9434679482065,78.9387139937728,78.9518692569557,20.0413511944224,20.0402228035109,20.0434625580862,8.47667966174146,8.47614338273277,8.47776069554821
2020-03-24,Alameda County,6001,84.5710972816737,84.5660653572121,84.5800300673399,22.034224066193,22.033006823023,22.0365062571117,10.0221138356371,10.0214854335078,10.023382720857
2020-03-25,Alameda County,6001,89.2368674383073,89.2316060635841,89.2463339209502,23.7827902715596,23.7814703762195,23.7852733362937,11.6779420454045,11.6772119733976,11.6794085617301
2020-03-26,Alameda County,6001,92.9846726574367,92.9792245851927,92.994579980212,25.2730650020742,25.2716536717975,25.2756728725183,13.4229647502757,13.4221264689716,13.4246358795672
2020-03-27,Alameda County,6001,95.8821699274606,95.8765152019401,95.8925361027782,26.5057667434452,26.5042756494729,26.5085129734566,15.2363229603256,15.2353734516675,15.23820307065
2020-03-28,Alameda County,6001,98.0124327849292,98.0065940395925,98.0231833179912,27.4923955925981,27.4908357582566,27.4952651511519,17.0983199338529,17.0972575629818,17.1004110700905
2020-03-29,Alameda County,6001,99.4685548147767,99.4625641651355,99.4796491912598,28.2523313914898,28.2507130803977,28.2553091089727,18.99101367019,18.9898380283758,18.9933158512773
2020-03-30,Alameda County,6001,100.337244575732,100.331130540355,100.348644828203,28.8061603033828,28.8044929350884,28.8092286444241,20.8982785019851,20.8969902538837,20.9007900080412
2020-03-31,Alameda County,6001,100.709060553096,100.703008761248,100.72074562422,29.1789411677064,29.1772329210067,29.1820897217148,22.806130322446,22.8047310372754,22.808848040615
2020-04-01,Alameda County,6001,100.669262777746,100.663316821835,100.681240108225,29.3962172229662,29.3944758477895,29.3994346705499,24.702736764773,24.7012287524199,24.7056564616264
2020-04-02,Alameda County,6001,100.290054975804,100.284029841656,100.302304238403,29.4798786959531,29.4781151004194,29.4831533869359,26.5781013649146,26.5764875394158,26.5812179102689
2020-04-03,Alameda County,6001,99.638874430415,99.6327362128237,99.6513683282281,29.4515549722155,29.4498289183856,29.4548240315347,28.4240210917608,28.4223048403713,28.427328719634
2020-04-04,Alameda County,6001,98.7792846606127,98.7730485412198,98.7920072922545,29.3333445588579,29.3316639127671,29.3366560957008,30.2341002687652,30.2322853281418,30.237592788306
2020-04-05,Alameda County,6001,97.7647690462396,97.7584521345019,97.7776379997806,29.1439398122601,29.1422754673906,29.1472924579296,32.0034650008414,32.0015553554844,32.0071359558485
2020-04-06,Alameda County,6001,96.6388888967698,96.6325697720793,96.6518567024268,28.8984528921803,28.8967727783766,28.9018444589194,33.7284657948104,33.7264655967206,33.7323085834201
2020-04-07,Alameda County,6001,95.4400407557859,95.4336106205052,95.453191614727,28.6106878664082,28.608965665094,28.6141146142864,35.4065616619184,35.4044751541742,35.4105696847821
2020-04-08,Alameda County,6001,94.2021265418402,94.1955860790453,94.2154624652273,28.2937654631192,28.2920042634711,28.2972262843481,37.0362508171619,37.0340822731184,37.0404175673032
2020-04-09,Alameda County,6001,92.9522992683271,92.9456643445707,92.9658286887594,27.9583009558189,27.9565063135937,27.9617915695712,38.616864226792,38.6146179010085,38.6211833664679
2020-04-10,Alameda County,6001,91.7130719796148,91.7064186505034,91.7267822411063,27.6131298082504,27.6112985503886,27.6166617847241,40.148420254286,40.1461003434858,40.1528838325872
2020-04-11,Alameda County,6001,90.5025221608118,90.4958527198664,90.5163444375689,27.2654251990446,27.2635772211977,27.2689952233215,41.6314883690992,41.6290989808378,41.6360898977546
2020-04-12,Alameda County,6001,89.3353095808376,89.328628476113,89.3492974020707,26.9214348811028,26.9195899738125,26.9250730964348,43.0671087298798,43.0646538576644,43.0718427261643
2020-04-13,Alameda County,6001,88.2218789733442,88.2151167062679,88.2360358100376,26.5858543367525,26.5840123735221,26.5895494437138,44.4566654239145,44.4541489344209,44.4615267631639
2020-04-14,Alameda County,6001,87.1705594508995,87.1636810652878,87.1849314624383,26.262561979251,26.2607226052972,26.2663095361913,45.8018202128345,45.7992458345518,45.806804140997
2020-04-15,Alameda County,6001,86.1878763881088,86.180882367393,86.2024606063385,25.9547670350617,25.9529297214412,25.9585668982741,47.1044579211055,47.1018292348457,47.109560060561
2020-04-16,Alameda County,6001,85.2782829276317,85.2712340462146,85.2930763826329,25.6649027425149,25.6630668507926,25.6687531694094,48.3666233876207,48.3639438185816,48.37183973097
2020-04-17,Alameda County,6001,84.4437281964043,84.4366760377667,84.4587279235256,25.3943286989937,25.3924934985046,25.3982266155904,49.5904389078098,49.5877117273298,49.5957658046189
2020-04-18,Alameda County,6001,83.6851215638315,83.678064018899,83.7003063257597,25.1440211651886,25.1421666653366,25.1479518811842,50.7780731253021,50.7753014563097,50.7835072726751
2020-04-19,Alameda County,6001,83.0026953178212,82.9955977507662,83.0180557626997,24.9147910910263,24.9129172658549,24.9187340186756,51.9317249125963,51.9289117327658,51.9372633440983
2020-04-20,Alameda County,6001,82.3959075120808,82.3887759816414,82.4114420727902,24.7072022800718,24.7053241286142,24.7111645302474,53.0536019571088,53.0507500981649,53.0592420267751
2020-04-21,Alameda County,6001,81.8630686095101,81.855934243095,81.8787747019035,24.521043604034,24.5191608758549,24.5250178471206,54.1458695817776,54.1429817342519,54.1516089423312
2020-04-22,Alameda County,6001,81.4019968056727,81.3948600260339,81.4178708256328,24.3558568875307,24.3539693099494,24.3598718103843,55.2106334066657,55.2077121316864,55.2164699932303
2020-04-23,Alameda County,6001,81.0102464748284,81.0031049047883,81.026287077479,24.211312955782,24.2094193979885,24.2153717377953,56.2499420880753,56.2469898251634,56.2558741019693
2020-04-24,Alameda County,6001,80.6850921946019,80.6779415446573,80.7012983640322,24.0871806829871,24.0852528702514,24.0912834948003,57.2657883564557,57.2628074265837,57.2718141695035
2020-04-25,Alameda County,6001,80.4235841340415,80.4164081770734,80.4399549450819,23.9826719529431,23.9807100344375,23.9868250461717,58.2600808536213,58.2570622157588,58.266198572322
2020-04-26,Alameda County,6001,80.222760554585,80.2155566378471,80.2392951361673,23.8966304616996,23.8946345133614,23.9008330833891,59.2346279077998,59.2315604081291,59.240836418275
2020-04-27,Alameda County,6001,80.0794327213365,80.0721982729165,80.0961302316736,23.8282766124774,23.8262466719323,23.8325279805836,60.1911517684085,60.1880277152955,60.197446855277
2020-04-28,Alameda County,6001,79.9901624350445,79.9828949307822,80.0070075577663,23.7772236587779,23.7751584989139,23.7815235583868,61.131303191683,61.1281216676163,61.1376786214709
2020-04-29,Alameda County,6001,79.9517576381577,79.9443821265787,79.9687397374231,23.7426521341838,23.7405548960429,23.7469933358006,62.0566457537615,62.0534072224814,62.06310031298
2020-04-30,Alameda County,6001,79.9615742680548,79.9540810924562,79.9786935044421,23.7230411018383,23.7209113434446,23.727412837524,62.9686325626244,62.9653374198237,62.9751647850935
