date,county,fips,hosptot_mean,hosptot_CI95l,hosptot_CI95u,icutot_mean,icutot_CI95l,icutot_CI95u,cummort_mean,cummort_CI95l,cummort_CI95u
2020-02-18,Alameda County,6001,0,0,0,0,0,0,0,0,0
2020-02-19,Alameda County,6001,0.00121292469615185,0.00121157662613025,0.00121400423610631,5.57649310853886e-05,5.56929761808128e-05,5.58152193158422e-05,3.72590044389019e-06,3.71980147581554e-06,3.73003213554264e-06
2020-02-20,Alameda County,6001,0.0077950562472985,0.00778655913453397,0.0078019611644365,0.000653661494333078,0.00065283618821567,0.000654234036671804,4.74038568274123e-05,4.73271206165585e-05,4.74557280514105e-05
2020-02-21,Alameda County,6001,0.0218954736821213,0.0218720438459362,0.0219143490248191,0.00250080411676803,0.0024977067999749,0.00250298030272694,0.000214536428879241,0.000214192097983894,0.000214766068547584
2020-02-22,Alameda County,6001,0.0445465833593725,0.0444997086078635,0.0445839019737264,0.00615519557930442,0.00614770120695278,0.00616047233641634,0.000626000792739081,0.000625003060334492,0.000626658439674613
2020-02-23,Alameda County,6001,0.0767334864645668,0.0766539227579614,0.0767966285047542,0.012037207625988,0.0120227615735407,0.012047383444181,0.00143094027648894,0.00142867204646032,0.00143243369511684
2020-02-24,Alameda County,6001,0.119795766110555,0.119673088319034,0.119894462546268,0.0205285693327506,0.0205042143251149,0.0205456325730937,0.00280428492222336,0.00279985707574223,0.00280719069957263
2020-02-25,Alameda County,6001,0.175616722314701,0.175438693385891,0.175763177659767,0.0320580516979305,0.0320203209206005,0.0320843999363766,0.00495000540353116,0.00494220768316677,0.00495509574394291
2020-02-26,Alameda County,6001,0.246769944151398,0.246527288576051,0.246976185115821,0.0471719292249861,0.0471164458725767,0.0472103479957435,0.00810908254363516,0.0080963180316626,0.00811735571877078
2020-02-27,Alameda County,6001,0.336660711660798,0.336325653943376,0.336937490489456,0.0665831291797417,0.0665054041913317,0.0666374829723002,0.0125707720330771,0.0125510717651441,0.0125834649933157
2020-02-28,Alameda County,6001,0.449713512660287,0.449261510808913,0.450076478152186,0.0912291378991456,0.0911225984494378,0.0913028515272013,0.0186877557146011,0.0186586525976744,0.0187058987236306
2020-02-29,Alameda County,6001,0.591602784544318,0.591000659847683,0.592080070590807,0.122321648291387,0.122178367728152,0.122419482778147,0.0268946388878438,0.0268529955070009,0.0269196950437341
2020-03-01,Alameda County,6001,0.769544706656411,0.768743455067931,0.770172842862503,0.161416532786585,0.161226548600113,0.161544188411485,0.0377311602894147,0.037673044694924,0.0377655611724534
2020-03-02,Alameda County,6001,0.992696902954128,0.991644124518892,0.993505663855359,0.210500526088084,0.210251854519347,0.210668108020207,0.0518712505200547,0.0517917383930072,0.0519179605864373
2020-03-03,Alameda County,6001,1.27260322760336,1.27123983964766,1.27362969720172,0.272088681404506,0.271765560787228,0.272307273671142,0.0701586654800365,0.0700515902590174,0.0702222664901711
2020-03-04,Alameda County,6001,1.62386027862059,1.62211642604454,1.62521031087193,0.349369954861669,0.348952311817001,0.349653179204796,0.0936524460861205,0.0935102365927227,0.0937379314697067
2020-03-05,Alameda County,6001,2.06480518676452,2.06258108102181,2.06658170583045,0.446357412952594,0.445819702501545,0.446723716246639,0.12368251441945,0.12349595647058,0.123796694764187
2020-03-06,Alameda County,6001,2.61859374915907,2.6157630133476,2.62091978736396,0.568124363838419,0.567434034722546,0.568597238158964,0.161921209339015,0.16167856072673,0.162071420587376
2020-03-07,Alameda County,6001,3.31428449046718,3.31068747735098,3.31735560077298,0.721041646747083,0.720157281084564,0.721648693928869,0.210470835389091,0.210158292944035,0.21066758567913
2020-03-08,Alameda County,6001,4.18853297937469,4.18396746109436,4.19257305623557,0.913149264266745,0.912018096572571,0.913948920482067,0.271976296942465,0.271572736263155,0.272231360061245
2020-03-09,Alameda County,6001,5.28736631092062,5.28152743211605,5.29251919009623,1.15454562815239,1.15310054746477,1.15558330381399,0.349764002322302,0.34924471913431,0.350097479649119
2020-03-10,Alameda County,6001,6.66872585698573,6.66126176783722,6.67528417740733,1.45794561076642,1.45610116566324,1.45927355458744,0.448018431570858,0.447346690849361,0.44844939390785
2020-03-11,Alameda County,6001,8.4055374273447,8.39600263410826,8.4138798397826,1.83935468075669,1.83700220479873,1.8410837194309,0.572004209330245,0.57113768777552,0.572559640582144
2020-03-12,Alameda County,6001,10.5892940426781,10.57712118298,10.5999495112248,2.318856896003,2.31585815217585,2.32110540532029,0.728341347585922,0.727230933499991,0.729056754786503
2020-03-13,Alameda County,6001,13.3354927353021,13.3199593682161,13.3493109704429,2.92180641605826,2.91798556736501,2.92472704871238,0.925360933408347,0.923940743341442,0.926280421482995
2020-03-14,Alameda County,6001,16.7885777021798,16.7686954647334,16.8064570872788,3.6799235183737,3.67505712891673,3.68371304217671,1.17353474918612,1.17172124908938,1.17471443202289
2020-03-15,Alameda County,6001,21.131204538528,21.1055388531374,21.154320354817,4.63331517269578,4.62711903098788,4.63822726340059,1.48604132522999,1.48372860677708,1.4875525968088
2020-03-16,Alameda County,6001,26.5915349180005,26.5584315875717,26.6213947527753,5.83211206423872,5.82422534489636,5.83846476611507,1.87944241663491,1.87649625631898,1.88137607213137
2020-03-17,Alameda County,6001,33.4583122062744,33.4156418270217,33.4968689070392,7.33952093741317,7.32948491631725,7.34772982785595,2.37456541106086,2.37081565714286,2.37703693092433
2020-03-18,Alameda County,6001,41.8821325382279,41.82792087687,41.9303835772997,9.22679413769734,9.21405940951837,9.23731807982009,2.99702186085166,2.99225759225635,3.0001950944899
2020-03-19,Alameda County,6001,51.0971793814051,51.0308091400715,51.15407701606,11.4777004097968,11.4618423945411,11.4907243259961,3.7709839898467,3.76497115001607,3.77505154415447
2020-03-20,Alameda County,6001,60.3319062622152,60.2535211452013,60.396114594438,13.9608188106189,13.9416828981185,13.9762792648249,4.71105254295623,4.703555230103,4.71617758598533
2020-03-21,Alameda County,6001,69.0842219165173,68.9944617225949,69.1543478580216,16.5216695020895,16.499367398566,16.5393506517657,5.820698053364,5.81149531059132,5.82702420287432
