,date,county,fips,hosptot_mean,hosptot_CI95l,hosptot_CI95u,icutot_mean,icutot_CI95l,icutot_CI95u,cummort_mean,cummort_CI95l,cummort_CI95u,,,,,,,
2,3/2/20,Alameda County,6001,0,0,0,0,0,0,0,0,0,,,,,,,
3,3/3/20,Alameda County,6001,0.002201004,0.001723906,0.003808017,5.22E-05,3.95E-05,8.78281E-05,2.62E-06,2.00E-06,4.22E-06,,,,,,,
4,3/4/20,Alameda County,6001,0.015372446,0.012144708,0.025541409,0.000707335,0.000538011,0.001158633,3.81E-05,2.93E-05,5.98E-05,,,,,,,
5,3/5/20,Alameda County,6001,0.047075456,0.037619786,0.075515658,0.003114761,0.002384436,0.004984178,0.000193875,0.00015023,0.000299056,,,,,,,
6,3/6/20,Alameda County,6001,0.104969771,0.084746369,0.164009885,0.008792987,0.006774033,0.013807149,0.000633,0.000494192,0.000960696,,,,,,,
7,3/7/20,Alameda County,6001,0.199479027,0.162389433,0.305836815,0.019679523,0.015254494,0.030390825,0.001614289,0.00126786,0.002414981,,,,,,,
8,3/8/20,Alameda County,6001,0.346101783,0.28314825,0.523131829,0.038374007,0.029922167,0.058394253,0.003525098,0.002778161,0.005206523,,,,,,,
9,3/9/20,Alameda County,6001,0.568199079,0.46662602,0.850254676,0.068540631,0.053748233,0.102960938,0.006933909,0.00548117,0.010125576,,,,,,,
10,3/10/20,Alameda County,6001,0.900892398,0.741083407,1.339206109,0.115503232,0.090794509,0.171553963,0.012672514,0.010045578,0.018320097,,,,,,,
11,3/11/20,Alameda County,6001,1.396772254,1.148699275,2.067813543,0.187114499,0.14730322,0.275162809,0.02196133,0.017454061,0.031466467,,,,,,,
12,3/12/20,Alameda County,6001,2.134360857,1.752786183,3.150933584,0.295031937,0.232784891,0.430233591,0.036597976,0.02917286,0.052025542,,,,,,,
13,3/13/20,Alameda County,6001,3.230691513,2.636163718,4.762855631,0.456601251,0.361219614,0.661057247,0.05923923,0.047419765,0.083624057,,,,,,,
14,3/14/20,Alameda County,6001,4.860011764,3.960822831,7.166672081,0.697645928,0.55317474,1.004659217,0.093821266,0.075388533,0.131620995,,,,,,,
15,3/15/20,Alameda County,6001,7.281579244,5.920250748,10.74917101,1.056606187,0.839469944,1.514680042,0.146185064,0.118027138,0.203947541,,,,,,,
16,3/16/20,Alameda County,6001,10.88093992,8.819852895,16.05729633,1.59068381,1.260122772,2.271276187,0.225006446,0.182749248,0.312299864,,,,,,,
17,3/17/20,Alameda County,6001,16.23116231,13.01146483,23.8837587,2.384963909,1.878730259,3.393459622,0.343178348,0.280129865,0.47385972,,,,,,,
18,3/18/20,Alameda County,6001,23.7596787,18.90558473,34.87525076,3.556013185,2.778433156,5.056456491,0.51935664,0.422227847,0.714328362,,,,,,,
19,3/19/20,Alameda County,6001,32.60993923,26.02716775,47.42110459,5.170689764,4.019989375,7.328739266,0.775345271,0.630464493,1.062467933,,,,,,,
20,3/20/20,Alameda County,6001,41.92613136,33.69338184,59.70240711,7.196592366,5.565950673,10.12770269,1.13099,0.915067027,1.546187982,,,,,,,
21,3/21/20,Alameda County,6001,51.1545743,41.39500456,71.20804593,9.547699852,7.404565561,13.29753891,1.601461779,1.296671977,2.179201487,,,,,,,
22,3/22/20,Alameda County,6001,59.94813082,48.93003817,81.69244659,12.11867951,9.429129835,16.68753495,2.196332318,1.772870589,2.962389703,,,,,,,
23,3/23/20,Alameda County,6001,68.10128619,56.11821538,90.87919031,14.80463095,11.56793184,20.12752876,2.919678444,2.357288942,3.900186636,,,,,,,
24,3/24/20,Alameda County,6001,75.50548688,62.84792309,98.9296331,17.51160853,13.75067869,23.48250453,3.770728961,3.059315761,4.986949904,,,,,,,
25,3/25/20,Alameda County,6001,82.11807481,69.01941892,105.7609917,20.16141156,15.91723865,26.65210532,4.744750739,3.868386365,6.212693905,,,,,,,
26,3/26/20,Alameda County,6001,87.94048967,74.62011743,111.4332483,22.69291335,18.01906607,29.55212486,5.833990952,4.776795921,7.562111158,,,,,,,
27,3/27/20,Alameda County,6001,93.00288642,79.41584564,115.948083,25.06139845,20.01912415,32.15246654,7.028570712,5.741993467,9.019428429,,,,,,,
28,3/28/20,Alameda County,6001,97.35325538,83.21483571,119.4165618,27.23684674,21.87506884,34.46535905,8.317275609,6.7750028,10.56818546,,,,,,,
29,3/29/20,Alameda County,6001,101.0497419,86.50288676,122.1084033,29.20175391,23.51544676,36.50505301,9.688220295,7.875302875,12.19204388,,,,,,,
30,3/30/20,Alameda County,6001,104.155263,89.2791242,124.1419092,30.94884723,24.9495297,38.24502438,11.12938346,9.039714604,13.87537453,,,,,,,
31,3/31/20,Alameda County,6001,106.7337825,91.6744694,125.624099,32.47890486,26.23281847,39.71575594,12.6290206,10.29515068,15.62960307,,,,,,,
32,4/1/20,Alameda County,6001,108.8477934,93.73473623,126.6499532,33.79879015,27.37077217,40.92611526,14.17596782,11.60196277,17.42185861,,,,,,,
33,4/2/20,Alameda County,6001,110.5566742,95.74513375,127.3025308,34.91974975,28.47818148,41.87836027,15.75985221,12.95254294,19.2368565,,,,,,,
34,4/3/20,Alameda County,6001,111.9156824,97.61122225,127.6991912,35.8559871,29.49603264,42.63962999,17.37122487,14.33979807,21.06370482,,,,,,,
35,4/4/20,Alameda County,6001,112.9754035,99.22036107,127.9290879,36.62349952,30.38798501,43.06372018,19.00163167,15.75722298,22.89302746,,,,,,,
36,4/5/20,Alameda County,6001,113.7815271,100.6046364,127.9684652,37.2391555,31.16348778,43.32173028,20.64363534,17.19893853,24.71691255,,,,,,,
37,4/6/20,Alameda County,6001,114.3748507,101.7933064,127.9852778,37.71998279,31.83261318,43.56159849,22.29080083,18.65970255,26.52820841,,,,,,,
38,4/7/20,Alameda County,6001,114.7914376,102.8127859,127.8718209,38.08263636,32.44552498,43.79734512,23.93765394,20.13202517,28.29139062,,,,,,,
39,4/8/20,Alameda County,6001,115.0628771,103.6867182,127.6296917,38.3430164,32.99383847,43.79802669,25.57962142,21.60824174,30.02420226,,,,,,,
40,4/9/20,Alameda County,6001,115.2166049,104.4361063,127.2484497,38.51600875,33.46561708,43.67210572,27.2129594,23.09041992,31.7313583,,,,,,,
41,4/10/20,Alameda County,6001,115.2762567,104.9776129,126.7540114,38.61532322,33.86948243,43.55470258,28.8346752,24.57873641,33.41101272,,,,,,,
42,4/11/20,Alameda County,6001,115.2620323,105.4215622,126.2921427,38.65340866,34.21355126,43.38364008,30.44244683,26.07052136,35.06203192,,,,,,,
43,4/12/20,Alameda County,6001,115.1910573,105.8057373,126.0259511,38.64142667,34.47978859,43.21490285,32.03454293,27.56090646,36.68387963,,,,,,,
44,4/13/20,Alameda County,6001,115.0777313,106.3716518,125.733429,38.58926888,34.68284258,42.94387166,33.60974568,29.04828168,38.27651243,,,,,,,
45,4/14/20,Alameda County,6001,114.9340557,106.8716279,125.446526,38.50560573,34.84789477,42.61289465,35.16727791,30.53138886,39.87841686,,,,,,,
46,4/15/20,Alameda County,6001,114.7699384,107.3152333,125.130395,38.39795676,34.97456656,42.27892828,36.70673562,32.00927661,41.4850136,,,,,,,
47,4/16/20,Alameda County,6001,114.5934729,107.6130384,124.6815898,38.27277437,34.89959786,42.03374405,38.22802632,33.48125803,43.06992865,,,,,,,
48,4/17/20,Alameda County,6001,114.4111903,107.5851993,124.1418005,38.1355354,34.75206448,41.81207701,39.73131349,34.93437319,44.63389816,,,,,,,
49,4/18/20,Alameda County,6001,114.2282857,107.3270924,123.6720238,37.99083546,34.77633864,41.64162847,41.21696717,36.40506456,46.2041965,,,,,,,
50,4/19/20,Alameda County,6001,114.0488195,107.2264883,123.0608411,37.84248286,34.75169806,41.44800868,42.68552042,37.88439049,47.74836343,,,,,,,
51,4/20/20,Alameda County,6001,113.8758946,107.154658,122.4481342,37.69358945,34.68512198,41.20221066,44.13763146,39.34386013,49.26747863,,,,,,,
52,4/21/20,Alameda County,6001,113.7118127,107.2958404,121.898858,37.54665673,34.51722787,40.97624268,45.57405101,40.76535667,50.71065627,,,,,,,
53,4/22/20,Alameda County,6001,113.5582091,107.3690785,121.394245,37.40365621,34.30945731,40.78077737,46.99559444,42.16802589,52.11935287,,,,,,,
54,4/23/20,Alameda County,6001,113.4161707,107.4267422,120.9198257,37.26610322,34.13855386,40.64208782,48.40311828,43.53941702,53.53560267,,,,,,,
55,4/24/20,Alameda County,6001,113.2863364,107.4932632,120.473938,37.13512391,34.08591991,40.50914346,49.79750068,44.90363137,54.94380557,,,,,,,
56,4/25/20,Alameda County,6001,113.168984,107.4721798,120.0547741,37.01151561,34.05985113,40.36887889,51.17962529,46.26124359,56.36256682,,,,,,,
57,4/26/20,Alameda County,6001,113.0641031,107.3885564,119.6604432,36.89580045,34.03922175,40.24260984,52.55036819,47.6128368,57.77389303,,,,,,,
58,4/27/20,Alameda County,6001,112.9714579,107.3209609,119.3925326,36.78827278,34.05969303,40.14413054,53.91058751,48.95899292,59.1690973,,,,,,,
59,4/28/20,Alameda County,6001,112.8906385,107.2689337,119.1561548,36.68904063,34.01062833,40.0000221,55.26111532,50.310435,60.54937186,,,,,,,
60,4/29/20,Alameda County,6001,112.8211055,107.3185124,118.9429806,36.59806171,33.88510971,39.84746764,56.60275147,51.72550915,61.91586195,,,,,,,
61,4/30/20,Alameda County,6001,112.762225,107.3969198,118.8205607,36.51517457,33.80531799,39.70336068,57.9362591,53.10838809,63.26966004,,,,,,,
62,5/1/20,Alameda County,6001,112.7132993,107.3948605,118.7358335,36.44012506,33.71680913,39.57933713,59.26236159,54.47781327,64.57879976,,,,,,,
63,5/2/20,Alameda County,6001,112.6735901,107.377126,118.6929176,36.37258897,33.62113887,39.46359934,60.58174061,55.84462567,65.88725671,,,,,,,
64,5/3/20,Alameda County,6001,112.642339,107.3480206,118.6588223,36.31219099,33.52883778,39.37276358,61.89503516,57.20917546,67.17999947,,,,,,,
65,5/4/20,Alameda County,6001,112.6187825,107.3189458,118.5700858,36.25852053,33.44700103,39.29315152,63.20284135,58.57179254,68.45269215,,,,,,,
66,5/5/20,Alameda County,6001,112.6021642,107.2996888,118.3996486,36.21114485,33.380337,39.22821715,64.50571289,59.86957024,69.7175313,,,,,,,
67,5/6/20,Alameda County,6001,112.5917443,107.3256394,118.2348499,36.16961975,33.32107744,39.17246597,65.80416195,61.15818017,70.97522,,,,,,,
68,5/7/20,Alameda County,6001,112.586807,107.3526035,118.0749396,36.13349822,33.26860429,39.10816581,67.0986605,62.44494588,72.26020695,,,,,,,
69,5/8/20,Alameda County,6001,112.5866654,107.376257,117.9332069,36.10233737,33.22231984,39.03963934,68.38964185,63.73020155,73.54566667,,,,,,,
70,5/9/20,Alameda County,6001,112.5906652,107.405996,117.8268507,36.07570371,33.18165112,39.0040205,69.67750243,65.01425335,74.82490382,,,,,,,
71,5/10/20,Alameda County,6001,112.5981871,107.3815787,117.7428442,36.05317738,33.14605292,38.9842975,70.96260371,66.29738078,76.06271691,,,,,,,
72,5/11/20,Alameda County,6001,112.6086479,107.36773,117.6890255,36.03435516,33.1129633,38.96917849,72.24527417,67.54753016,77.29108378,,,,,,,
73,5/12/20,Alameda County,6001,112.6215011,107.3605727,117.6285989,36.01885261,33.080155,38.94159094,73.52581132,68.8350036,78.54623268,,,,,,,
74,5/13/20,Alameda County,6001,112.6362371,107.3408629,117.4947113,36.00630552,33.05080515,38.91274712,74.80448372,70.15605929,79.8324284,,,,,,,
75,5/14/20,Alameda County,6001,112.6523816,107.3237117,117.4816014,35.99637077,33.02450061,38.8870568,76.08153295,71.47808357,81.07956458,,,,,,,
76,5/15/20,Alameda County,6001,112.6694958,107.3086332,117.4691417,35.98872666,33.00085868,38.86830945,77.35717559,72.80123425,82.32294489,,,,,,,
77,5/16/20,Alameda County,6001,112.6871738,107.2951772,117.4423461,35.98307288,32.97952613,38.87577419,78.63160504,74.12565131,83.56941567,,,,,,,
78,5/17/20,Alameda County,6001,112.7050421,107.2873515,117.4794153,35.97913019,32.97231827,38.8847946,79.90499333,75.45145822,84.8829358,,,,,,,
79,5/18/20,Alameda County,6001,112.7227573,107.2818478,117.4740385,35.97663984,32.98053029,38.89514941,81.17749283,76.80472564,86.19755601,,,,,,,
80,5/19/20,Alameda County,6001,112.7400046,107.2776767,117.4179441,35.97536286,32.99030038,38.90663234,82.44923785,78.12990392,87.44669828,,,,,,,
81,5/20/20,Alameda County,6001,112.7564961,107.274479,117.422539,35.97507918,33.00137775,38.91905175,83.72034614,79.43822968,88.69382283,,,,,,,
82,5/21/20,Alameda County,6001,112.771969,107.2719249,117.4525008,35.97558666,33.01353285,38.93223021,84.99092034,80.76504965,89.94350721,,,,,,,
83,5/22/20,Alameda County,6001,112.7861837,107.2697113,117.5293325,35.97670013,33.02600858,38.95412661,86.26104926,82.09063548,91.19914862,,,,,,,
84,5/23/20,Alameda County,6001,112.7989223,107.2675613,117.6666406,35.97825034,33.03306097,38.98518427,87.53080915,83.41384774,92.45276637,,,,,,,
85,5/24/20,Alameda County,6001,112.8099872,107.2755034,117.8108694,35.98008291,33.00680876,39.01636223,88.80026481,84.72387266,93.77478045,,,,,,,
86,5/25/20,Alameda County,6001,112.8191988,107.2864139,117.9530932,35.98205733,32.96742019,39.04754424,90.06947066,86.03008507,95.16778783,,,,,,,
87,5/26/20,Alameda County,6001,112.826395,107.296596,117.9469326,35.98404599,32.98301182,39.07862407,91.33847168,87.18887268,96.55939208,,,,,,,
88,5/27/20,Alameda County,6001,112.831429,107.3058623,117.9835612,35.98593317,33.00174856,39.10950477,92.60730432,88.34177992,97.93177401,,,,,,,
89,5/28/20,Alameda County,6001,112.8341686,107.2302654,118.0208157,35.98761407,33.02032477,39.14009802,93.87599732,89.47565663,99.21923149,,,,,,,
90,5/29/20,Alameda County,6001,112.8344946,107.2148625,118.1138047,35.98899408,33.03799522,39.17032349,95.14457245,90.65647894,100.4733978,,,,,,,
91,5/30/20,Alameda County,6001,112.8322997,107.1812319,118.2261799,35.9899878,33.04053373,39.20010821,96.41304517,91.86483876,101.7259637,,,,,,,
92,5/31/20,Alameda County,6001,112.8274878,107.0219373,118.3120951,35.9905183,33.02490269,39.22938598,97.6814253,93.0579625,102.9769538,,,,,,,
93,6/1/20,Alameda County,6001,112.8199727,106.9023846,118.3948925,35.99051644,33.00717911,39.25809682,98.94971753,94.21658346,104.226387,,,,,,,
94,6/2/20,Alameda County,6001,112.8096772,106.7670968,118.4901958,35.98992012,32.98895499,39.29666181,100.217922,95.35618512,105.4742762,,,,,,,
95,6/3/20,Alameda County,6001,112.7965325,106.6115843,118.528629,35.98867371,32.97017169,39.34228133,101.4860346,96.47321306,106.7206296,,,,,,,
96,6/4/20,Alameda County,6001,112.7804775,106.4049982,118.5637092,35.98672742,32.9507771,39.38709659,102.7540477,97.59009501,107.9654507,,,,,,,
97,6/5/20,Alameda County,6001,112.7614576,106.230991,118.595375,35.98403674,32.93072512,39.42476524,104.0219503,98.7068186,109.2087391,,,,,,,
98,6/6/20,Alameda County,6001,112.7394247,106.1412953,118.6235717,35.98056202,32.90997491,39.40321115,105.2897282,99.92735151,110.4504908,,,,,,,
99,6/7/20,Alameda County,6001,112.7143364,105.9882509,118.6482506,35.97626796,32.88849057,39.38050596,106.557365,101.1707079,111.7008322,,,,,,,
100,6/8/20,Alameda County,6001,112.6861551,105.8326326,118.6712803,35.97112322,32.86624045,39.35662482,107.8248415,102.4144927,113.0351037,,,,,,,
101,6/9/20,Alameda County,6001,112.6548483,105.7093941,118.7670977,35.96509999,32.84319688,39.33154642,109.0921365,103.6586824,114.2512776,,,,,,,
102,6/10/20,Alameda County,6001,112.6203875,105.6439603,118.8797108,35.95817372,32.80438278,39.33852091,110.3592271,104.9032518,115.4660991,,,,,,,
103,6/11/20,Alameda County,6001,112.5827482,105.5357071,119.0029667,35.95032275,32.75196332,39.34941101,111.6260885,106.1145383,116.6960296,,,,,,,
104,6/12/20,Alameda County,6001,112.5419093,105.3697683,119.0597657,35.94152807,32.69865994,39.36337678,112.8926944,107.3258286,118.0284475,,,,,,,
105,6/13/20,Alameda County,6001,112.4978528,105.1498994,119.1129415,35.931773,32.64446214,39.40092341,114.1590173,108.5404898,119.3687744,,,,,,,
106,6/14/20,Alameda County,6001,112.4505638,104.8883729,119.1624692,35.92104301,32.58936166,39.43725135,115.4250284,109.8735477,120.7085833,,,,,,,
107,6/15/20,Alameda County,6001,112.4000301,104.6142417,119.2083267,35.90932549,32.52024093,39.47234217,116.690698,111.2072509,122.0486938,,,,,,,
108,6/16/20,Alameda County,6001,112.3462418,104.3252525,119.2504942,35.89660957,32.44295144,39.50617916,117.9559954,112.5415628,123.4024521,,,,,,,
109,6/17/20,Alameda County,6001,112.289191,104.0056272,119.2889538,35.88288591,32.36472792,39.5387472,119.220889,113.8565228,124.7557109,,,,,,,
110,6/18/20,Alameda County,6001,112.2288722,103.6834447,119.3346767,35.86814659,32.28557286,39.57003255,120.4853466,115.1305505,126.1084422,,,,,,,
111,6/19/20,Alameda County,6001,112.1652814,103.3587365,119.3823408,35.85238496,32.20813886,39.6000228,121.7493354,116.3344434,127.4606175,,,,,,,
112,6/20/20,Alameda County,6001,112.1087604,103.1075976,119.4338391,35.83576618,32.17282304,39.6286665,123.0128239,117.5195452,128.8121954,,,,,,,
113,6/21/20,Alameda County,6001,112.1024828,102.9282493,119.5208245,35.82016502,32.13824114,39.65555808,124.2758017,118.7039637,130.163006,,,,,,,
114,6/22/20,Alameda County,6001,112.1822244,102.8965945,119.6714943,35.80962424,32.10773445,39.6801058,125.5383054,119.8878024,131.5126278,,,,,,,
115,6/23/20,Alameda County,6001,112.3726978,103.1516407,119.9075825,35.80922861,32.08572627,39.70220667,126.8004378,121.0258401,132.8603827,,,,,,,
116,6/24/20,Alameda County,6001,112.6926944,103.6241524,120.2475055,35.82445121,32.07725542,39.72270769,128.0623873,122.186788,134.2054056,,,,,,,
117,6/25/20,Alameda County,6001,113.1577108,104.1766842,120.707806,35.86084181,32.08772001,39.74361192,129.3244473,123.416039,135.5611363,,,,,,,
118,6/26/20,Alameda County,6001,113.7812354,105.050901,121.2196005,35.92387392,32.21410309,39.76808639,130.5870369,124.6500558,136.9534588,,,,,,,
119,6/27/20,Alameda County,6001,114.5753444,106.2846994,121.8821322,36.01886223,32.36915033,39.8003364,131.8507187,125.8902065,138.3412915,,,,,,,
120,6/28/20,Alameda County,6001,115.5509617,107.6942362,122.8555907,36.15090988,32.46009458,39.86700977,133.1162137,127.1315835,139.7240903,,,,,,,
121,6/29/20,Alameda County,6001,116.7179671,108.8291726,123.9778451,36.32486933,32.58852709,40.06361335,134.3844114,128.3634279,141.1015632,,,,,,,
122,6/30/20,Alameda County,6001,118.0852498,110.241468,125.2324846,36.54531114,32.76335179,40.59911101,135.6563757,129.6137104,142.4260518,,,,,,,
123,7/1/20,Alameda County,6001,119.6607513,111.7661736,126.8244751,36.81649999,32.98935238,41.23667741,136.9333462,130.8847543,143.7275097,,,,,,,
124,7/2/20,Alameda County,6001,121.4515161,113.4105502,128.6264788,37.14237817,33.27100079,41.83120863,138.2167351,132.1787359,145.0252306,,,,,,,
125,7/3/20,Alameda County,6001,123.4637566,115.3812774,130.7011207,37.52655697,33.61243678,42.27271494,139.5081212,133.4976752,146.3544976,,,,,,,
126,7/4/20,Alameda County,6001,125.70293,117.7445496,133.0313289,37.97231599,34.01745978,42.76270852,140.8092414,134.8434347,147.7020354,,,,,,,
127,7/5/20,Alameda County,6001,128.1738247,120.2658945,135.4486219,38.48261,34.48953157,43.43422818,142.1219793,136.2177254,149.0539428,,,,,,,
128,7/6/20,Alameda County,6001,130.8806517,123.0834483,138.1012529,39.06008231,35.0317879,44.21771771,143.4483542,137.5850169,150.4405673,,,,,,,
129,7/7/20,Alameda County,6001,133.8271372,126.0714334,140.9728975,39.70708351,35.64705721,44.89520975,144.790508,138.9493591,151.8348345,,,,,,,
130,7/8/20,Alameda County,6001,137.0166135,129.2273984,144.2253806,40.4256946,36.33788498,45.72206891,146.1506928,140.2985355,153.2389434,,,,,,,
131,7/9/20,Alameda County,6001,140.4521051,132.6950183,147.755532,41.21775294,37.1103764,46.72775069,147.5312587,141.6660258,154.6552445,,,,,,,
132,7/10/20,Alameda County,6001,144.1364089,136.4163694,151.3069152,42.08488014,37.97822579,47.77884,148.9346422,143.0540124,156.0549811,,,,,,,
133,7/11/20,Alameda County,6001,148.072168,140.3266228,155.1261354,43.02851068,38.92817865,48.87109439,150.3633552,144.4647468,157.3466744,,,,,,,
134,7/12/20,Alameda County,6001,152.2619357,144.5594711,159.5416423,44.04992062,39.95615281,49.92217589,151.8199754,145.8979221,158.6550477,,,,,,,
135,7/13/20,Alameda County,6001,156.6550202,148.8191071,164.2938045,45.14957567,40.99774861,51.05930297,153.307142,147.3497149,159.9836899,,,,,,,
136,7/14/20,Alameda County,6001,161.031035,152.9658317,169.0851457,46.32092711,42.13833313,52.25599294,154.827589,148.8315481,161.336383,,,,,,,
137,7/15/20,Alameda County,6001,165.2143397,156.268415,173.501002,47.54841394,43.23126769,53.52396456,156.3841671,150.4248226,162.7798489,,,,,,,
138,7/16/20,Alameda County,6001,169.102895,160.0353007,177.5369515,48.81234974,44.27746288,54.8259556,157.9798017,152.0038964,164.3528006,,,,,,,
139,7/17/20,Alameda County,6001,172.6429752,163.3898706,181.3347904,50.09225616,45.36541798,56.11114144,159.6174067,153.6434489,166.1521363,,,,,,,
140,7/18/20,Alameda County,6001,175.8123033,166.2072581,184.5893794,51.36872084,46.52372551,57.36017771,161.2997804,155.2603093,168.1018801,,,,,,,
141,7/19/20,Alameda County,6001,178.608745,168.6849918,187.8299134,52.6243607,47.65428123,58.58837527,163.0295003,156.893777,170.1618274,,,,,,,
142,7/20/20,Alameda County,6001,181.0427121,170.8990143,190.6687144,53.84424536,48.7736042,59.71410847,164.8088297,158.5708067,172.1082901,,,,,,,
143,7/21/20,Alameda County,6001,183.1320614,172.8386185,192.7280453,55.01599899,49.86978028,60.75155753,166.6396425,160.3014407,174.1896114,,,,,,,
144,7/22/20,Alameda County,6001,184.8986899,174.5171769,194.3944135,56.12971583,50.93259323,61.76002398,168.5233696,162.1261136,176.2920279,,,,,,,
145,7/23/20,Alameda County,6001,186.3662832,175.9743478,195.6268129,57.17777331,51.95349096,62.72217596,170.4609668,164.0100612,178.186248,,,,,,,
146,7/24/20,Alameda County,6001,187.5588572,177.2232221,196.7349176,58.15459525,52.92549911,63.55859064,172.4529015,165.9497377,180.1300553,,,,,,,
147,7/25/20,Alameda County,6001,188.4998387,178.2769473,197.6118895,59.05639722,53.84310378,64.35141351,174.4991577,167.9457127,182.1237121,,,,,,,
148,7/26/20,Alameda County,6001,189.2115163,179.1483633,198.3867167,59.88093376,54.70211846,65.1217194,176.5992543,169.9980277,184.1670089,,,,,,,
149,7/27/20,Alameda County,6001,189.7147403,179.8497903,198.8648357,60.62725885,55.48560376,65.91924832,178.7522743,172.1062198,186.2653739,,,,,,,
150,7/28/20,Alameda County,6001,190.0287891,180.3423089,199.2058469,61.29550587,56.1373712,66.66674295,180.9569021,174.2693557,188.5594145,,,,,,,
151,7/29/20,Alameda County,6001,190.1713432,180.6496044,199.4163932,61.88668991,56.6963843,67.30023579,183.2114661,176.4860746,191.0095551,,,,,,,
152,7/30/20,Alameda County,6001,190.1585285,180.71613,199.8310989,62.40253309,57.19337869,67.8094779,185.5139844,178.7452359,193.5270423,,,,,,,
153,7/31/20,Alameda County,6001,190.005,180.8558447,199.7416708,62.84531244,57.63039285,68.31998051,187.8622114,181.0269314,196.0905458,,,,,,,
154,8/1/20,Alameda County,6001,189.7240468,180.7502511,199.3561104,63.2177289,58.00980793,68.82572058,190.2536841,183.3589206,198.4953316,,,,,,,
155,8/2/20,Alameda County,6001,189.3277073,180.5316011,198.8122398,63.52279571,58.33424679,69.06277293,192.6857671,185.7386676,200.929807,,,,,,,
156,8/3/20,Alameda County,6001,188.8268849,180.291759,197.979668,63.76374424,58.62261791,69.22105048,195.1556947,188.163428,203.3918643,,,,,,,
157,8/4/20,Alameda County,6001,188.2314594,180.0070868,197.1839135,63.94394529,58.91892087,69.40236247,197.6606103,190.6236635,205.8789075,,,,,,,
158,8/5/20,Alameda County,6001,187.5503915,179.6383897,196.367126,64.06684401,59.16261585,69.54350846,200.1976025,193.0982782,208.3883362,,,,,,,
159,8/6/20,Alameda County,6001,186.7918194,179.0493187,195.6103025,64.13590653,59.35613218,69.62800929,202.7637369,195.5731961,210.9175671,,,,,,,
160,8/7/20,Alameda County,6001,185.9631441,178.2131514,194.8975692,64.15457675,59.49407427,69.65908626,205.3560851,198.091821,213.5112401,,,,,,,
161,8/8/20,Alameda County,6001,185.0711079,177.5025083,194.1541634,64.12624193,59.52509129,69.63997067,207.971749,200.7083415,216.1781916,,,,,,,
162,8/9/20,Alameda County,6001,184.1218626,176.6543991,193.1053959,64.05420554,59.4881893,69.59828188,210.6078827,203.34446,218.9219963,,,,,,,
163,8/10/20,Alameda County,6001,183.1210298,175.5508062,192.3093993,63.94166637,59.30493866,69.48259755,213.2617099,205.9962724,221.7106532,,,,,,,
164,8/11/20,Alameda County,6001,182.0737545,174.3701447,191.2631906,63.79170303,59.12253509,69.32056185,215.9305389,208.6608824,224.3988115,,,,,,,
165,8/12/20,Alameda County,6001,180.9847515,173.295991,190.1522461,63.60726264,58.96253461,69.12832606,218.6117744,211.335504,227.0722627,,,,,,,
166,8/13/20,Alameda County,6001,179.8583465,172.1409363,188.9054673,63.39115332,58.8826774,68.91373402,221.3029267,214.0174709,229.7691036,,,,,,,
167,8/14/20,Alameda County,6001,178.6985119,171.0292742,187.5948884,63.14603964,58.7828101,68.65533722,224.0016186,216.7042441,232.5063358,,,,,,,
168,8/15/20,Alameda County,6001,177.5088988,169.8129139,186.2291505,62.8744405,58.59906322,68.35657232,226.7055902,219.3946415,235.1838097,,,,,,,
169,8/16/20,Alameda County,6001,176.2928646,168.5172336,184.8137196,62.57872906,58.30475028,68.02075195,229.4127019,222.1125418,237.7893759,,,,,,,
170,8/17/20,Alameda County,6001,175.0534981,167.2205394,183.4548814,62.26113426,57.91876536,67.65105184,232.1209355,224.8339427,240.3835662,,,,,,,
171,8/18/20,Alameda County,6001,173.7936412,166.0857353,182.075228,61.92374369,57.51065107,67.2505016,234.8283945,227.6011911,242.965216,,,,,,,
172,8/19/20,Alameda County,6001,172.5159094,164.9573456,180.5354406,61.56850734,57.10080865,66.82197848,237.5333027,230.3551016,245.6084868,,,,,,,
173,8/20/20,Alameda County,6001,171.2227088,163.7714341,179.072803,61.19724222,56.76165094,66.36820387,240.2340021,232.9319478,248.2645372,,,,,,,
174,8/21/20,Alameda County,6001,169.9162526,162.4977324,177.8877763,60.81163753,56.38732864,65.89174196,242.92895,235.5647894,250.9555416,,,,,,,
175,8/22/20,Alameda County,6001,168.5985757,161.2187187,176.6629521,60.41326018,55.96427245,65.39500029,245.6167156,238.1894587,253.7069331,,,,,,,
176,8/23/20,Alameda County,6001,167.2715483,159.9357854,175.52065,60.0035607,55.52849374,64.88023194,248.2959757,240.8034723,256.4506356,,,,,,,
177,8/24/20,Alameda County,6001,165.9368876,158.6913189,174.3005568,59.58387914,55.06025681,64.46690672,250.9655103,243.4351315,259.2304232,,,,,,,
178,8/25/20,Alameda County,6001,164.5961698,157.1747854,173.0570356,59.15545122,54.65676959,64.09446031,253.6241982,246.0560841,262.0014231,,,,,,,
179,8/26/20,Alameda County,6001,163.2508399,155.6489998,171.7761408,58.71941428,54.29382016,63.7140597,256.271012,248.5896392,264.7626556,,,,,,,
180,8/27/20,Alameda County,6001,161.902222,154.1399304,170.4299419,58.27681333,53.92570396,63.21756572,258.9050129,251.0585603,267.5668216,,,,,,,
