date,county,fips,hosptot_mean,hosptot_CI95l,hosptot_CI95u,icutot_mean,icutot_CI95l,icutot_CI95u,cummort_mean,cummort_CI95l,cummort_CI95u
2020-02-18,Alameda County,6001,0,0,0,0,0,0,0,0,0
2020-02-19,Alameda County,6001,0.00202806898583704,0.00195535068622655,0.00219202351289051,2.524847774344e-05,2.43297215987079e-05,2.74354789950307e-05,1.47925203020914e-06,1.42373739218527e-06,1.61322093995976e-06
2020-02-20,Alameda County,6001,0.0130703292226184,0.0126035769964535,0.0140729632816538,0.000328288615535511,0.000316768269872389,0.000355381962205758,2.07143618800722e-05,1.99619297356982e-05,2.25228518704986e-05
2020-02-21,Alameda County,6001,0.0366587343510769,0.0353661885842278,0.0393147846119598,0.00137795125670738,0.00133091401246116,0.00148672242512064,0.000101461593479012,9.78812098610594e-05,0.000109995629612407
2020-02-22,Alameda County,6001,0.074255517309706,0.0717121038397757,0.079355752971187,0.00368135165156822,0.00355867125546251,0.00396170450723267,0.000317227115966126,0.000306335458125924,0.000343000856908791
2020-02-23,Alameda County,6001,0.127106178983286,0.122830285567386,0.135421632011708,0.00773415680056372,0.00748418885271723,0.00830231450827248,0.000770642099003928,0.000744872303176034,0.000831244153739618
2020-02-24,Alameda County,6001,0.196944348584759,0.190450339901178,0.209274046476773,0.0140316072501113,0.0135859925840841,0.0150261681436957,0.0015935003454224,0.00154155439302264,0.00171513153800535
2020-02-25,Alameda County,6001,0.286314431772524,0.277072375745133,0.303480180219014,0.0230982469213231,0.022373760138386,0.0246783649773354,0.00294855213372195,0.00285480467810298,0.00316776333666894
2020-02-26,Alameda County,6001,0.398763449221254,0.386101920189423,0.421503062696071,0.0355279387526485,0.0344175806270522,0.0378745529903814,0.00503365633697448,0.00487716908853455,0.00539823095338201
2020-02-27,Alameda County,6001,0.538995800220625,0.52210930296188,0.568548884457717,0.0520180097175194,0.050397933610931,0.0553321164911397,0.00808794387596965,0.00783780771123594,0.00865873680536696
2020-02-28,Alameda County,6001,0.713137161353741,0.691294719842682,0.750719679858754,0.0734227564999217,0.0711436307934374,0.0779281458254244,0.0124011349803672,0.012020050801474,0.0132540753058696
2020-02-29,Alameda County,6001,0.928967195731115,0.901169868677933,0.975374322073266,0.100793525916768,0.0976739552484768,0.106781465357645,0.0183252199707214,0.0177734506618102,0.0195544011477252
2020-03-01,Alameda County,6001,1.19632383079077,1.16134928536028,1.25291265089597,0.135442327690941,0.131268340917898,0.14323435826288,0.0262898951805107,0.0255140951323961,0.0280108117268307
2020-03-02,Alameda County,6001,1.52752223250644,1.48301356088219,1.59582798361713,0.179004740208261,0.173533895735633,0.18897753797066,0.0368217139911401,0.0357562669974914,0.039174238909863
2020-03-03,Alameda County,6001,1.93798095337009,1.88166600761479,2.02103440421466,0.233528141901958,0.226454137470953,0.246127592113965,0.0505684532344027,0.0491330746111073,0.0537180076051599
2020-03-04,Alameda County,6001,2.44691257267505,2.37595587283084,2.55089756925013,0.301568457422823,0.292524443002508,0.317311206997056,0.0683291988570804,0.0664158384220617,0.0724576253579331
2020-03-05,Alameda County,6001,3.078244518921,2.98931902915094,3.20759121844859,0.386314943355182,0.374854376125826,0.405814727516318,0.0910918127934795,0.088588699122824,0.0963980666595252
2020-03-06,Alameda County,6001,3.86182260082298,3.75092356169367,4.01986527354373,0.491755009989527,0.477330723733219,0.515837199504436,0.120080149601206,0.116848776918267,0.126815385181102
2020-03-07,Alameda County,6001,4.83464168611796,4.69529734059368,5.02794702973224,0.622839143621677,0.604796983817658,0.652454656775838,0.156811029459841,0.152667036209817,0.165276651997212
2020-03-08,Alameda County,6001,6.04295982387616,5.86810896209531,6.28024954922643,0.785767501302449,0.763483326706576,0.823161576804566,0.203168171689609,0.197870704707471,0.213783701434463
2020-03-09,Alameda County,6001,7.54396717728279,7.32786283387895,7.8382765611684,0.98821379335598,0.960834428822334,1.03486235762023,0.26148937046738,0.254784934466466,0.274995285544549
2020-03-10,Alameda County,6001,9.40918454949723,9.1426946159189,9.77413251211825,1.23978376604117,1.20622109174385,1.29684803911824,0.33468080819115,0.326242393905598,0.351846407873496
2020-03-11,Alameda County,6001,11.7272224517152,11.3989584918143,12.1780411030278,1.55238680085658,1.51080493807219,1.62411362116021,0.426353353073275,0.41578235439979,0.447833398596813
2020-03-12,Alameda County,6001,14.6082953108814,14.204237731579,15.1436050311882,1.94084461714973,1.8895504662491,2.03073434250097,0.540994879540978,0.527816748300745,0.567483426704044
2020-03-13,Alameda County,6001,18.189898710529,17.6938456129281,18.8476120336346,2.42365538260273,2.36000585927464,2.53226801290801,0.684187819328746,0.667816534286583,0.717140830200668
2020-03-14,Alameda County,6001,22.6418183919473,22.0348633795531,23.4512581176335,3.02367415493126,2.94504530941223,3.15346350839018,0.862866957696283,0.842588714017596,0.904231821560134
2020-03-15,Alameda County,6001,28.176459614696,27.4342252270039,29.1745884654185,3.76950125942419,3.67350056465669,3.92447916562977,1.08565943004396,1.06029661416984,1.13786471991436
2020-03-16,Alameda County,6001,35.056912231546,34.1497062383885,36.302450388306,4.69657862864934,4.57797344863253,4.88865000942741,1.36328958322921,1.33149885076191,1.4273340954281
2020-03-17,Alameda County,6001,43.6105954468295,42.5031782085953,45.1644532254067,5.84898349564136,5.70386484801612,6.08780104184027,1.70908998297161,1.66960211425981,1.78684526587951
2020-03-18,Alameda County,6001,53.984720187446,52.6701508766812,55.8669396655254,7.27882940972948,7.10210213310101,7.57470072703489,2.13947033610584,2.09092563160104,2.23599655811758
2020-03-19,Alameda County,6001,65.2035815487574,63.6992257155777,67.3460571680331,9.01138724805053,8.79670257753594,9.37280937141671,2.67223107485237,2.6128859953758,2.79177855527
2020-03-20,Alameda County,6001,76.3104682058016,74.6826733186715,78.7988359407527,11.0204376554576,10.7694469573144,11.4559582746634,3.32336467323735,3.25152760365873,3.47036000748862
2020-03-21,Alameda County,6001,86.7122918038442,84.9944213002843,89.4778429109945,13.2483923833754,12.9532350767405,13.7603243096435,4.10512321351144,4.01681724885275,4.28394013495842
2020-03-22,Alameda County,6001,96.0653709186635,94.2210323678625,99.0287743119669,15.624802715168,15.2848431562859,16.2157481551185,5.02525044999917,4.9186420482498,5.23966125045152
2020-03-23,Alameda County,6001,104.197346129889,102.253420912198,107.26247406249,18.0774638343593,17.6944275997572,18.7352555004808,6.08691520325244,5.95783758276069,6.34005244666374
2020-03-24,Alameda County,6001,111.053612748868,109.036828781741,114.087055530847,20.5388373228283,20.1135844443535,21.2819179724932,7.28904828313794,7.13485985799735,7.5833071168984
2020-03-25,Alameda County,6001,116.653535345217,114.59362218223,119.615368598495,22.9501793974281,22.4796797318983,23.7707654212726,8.6269356496315,8.45104190151025,8.96787912880701
2020-03-26,Alameda County,6001,121.066765503872,118.986983076695,123.940635700409,25.2626694595049,24.7631364010759,26.1268719581078,10.0928774631927,9.89468964500082,10.4852591707917
2020-03-27,Alameda County,6001,124.39053540785,122.31305670334,127.182753347179,27.4379571876361,26.8966560280711,28.3151063034091,11.6768744259678,11.4521515904143,12.1233098362276
2020-03-28,Alameda County,6001,126.734567614827,124.677373469083,129.414323125489,29.4478423558138,28.8641156344148,30.3140759496333,13.3672870583705,13.1132051655392,13.8696014448046
2020-03-29,Alameda County,6001,128.217988533588,126.198590351986,130.758198389759,31.2729483623495,30.6666755910709,32.1428600312104,15.1514060220918,14.8670754883588,15.7106603476551
2020-03-30,Alameda County,6001,128.95381990087,126.979010967062,131.342683069108,32.9018875825012,32.2820267128009,33.7696654201437,17.0159610949968,16.7007716201158,17.632140495345
2020-03-31,Alameda County,6001,129.052047308635,127.13231377831,131.283444085647,34.3298813577305,33.7019351470481,35.1983244120032,18.9475403332638,18.6011443818766,19.6204944097639
2020-04-01,Alameda County,6001,128.616708585322,126.761964626796,130.683534714749,35.5578273867658,34.9265004650158,36.4177573684449,20.9329469086532,20.5552492848871,21.6570730112868
2020-04-02,Alameda County,6001,127.739910317123,125.960234658203,129.643768618139,36.590669454182,35.9598444936426,37.4331715434562,22.9594461765171,22.5516380482438,23.732206897884
2020-04-03,Alameda County,6001,126.504367962122,124.781997807945,128.304553381587,37.4363664726406,36.8074073844373,38.2555361749545,25.0149464635528,24.5794951574523,25.840296063334
2020-04-04,Alameda County,6001,124.985509439996,123.334395095585,126.763655368787,38.1062767379595,37.4832634919456,38.9067463571406,27.0882065158418,26.6256517217981,27.9630791965071
2020-04-05,Alameda County,6001,123.248962393953,121.670265373527,124.998276034909,38.6129844391255,37.9974703662268,39.3930438124095,29.168899973776,28.6729941458962,30.0914932004479
2020-04-06,Alameda County,6001,121.350353760521,119.806491761608,122.96347483853,38.969670540089,38.3634334372089,39.7132465661309,31.2476386999452,30.7173740997926,32.2007361975209
2020-04-07,Alameda County,6001,119.338422136667,117.824847126026,120.860143023942,39.1899432633049,38.5954262341571,39.9127853143761,33.3159877885519,32.7567416524398,34.2931029312248
2020-04-08,Alameda County,6001,117.254858465973,115.795203098758,118.702165189588,39.2885940114976,38.7070867463681,39.9898699799984,35.3665299359817,34.7794641604725,36.3704652998283
2020-04-09,Alameda County,6001,115.134739973586,113.726495521173,116.489364312579,39.2798649900272,38.7125452419725,39.9573194524896,37.3928182558929,36.7793784039241,38.4384175878729
2020-04-10,Alameda County,6001,113.007503545345,111.648970875214,114.299818719681,39.1772090834061,38.6246410112936,39.8253384894025,39.3893144952793,38.7505855588222,40.4739202691679
2020-04-11,Alameda County,6001,110.897591915403,109.588666538487,112.184860574777,38.992962983135,38.4551546910872,39.61143292402,41.3513068519364,40.6883996105722,42.4722811277759
2020-04-12,Alameda County,6001,108.825228245609,107.559875240488,110.10591448147,38.7395274371509,38.2164526777392,39.3286295240561,43.2749062661344,42.5889503615551,44.4296330323529
2020-04-13,Alameda County,6001,106.805992296881,105.584962775399,108.07537197931,38.4284399858835,37.920185129936,38.9878847040888,45.1569816051036,44.4491280852197,46.3428342050209
2020-04-14,Alameda County,6001,104.852667449777,103.66864661196,106.107695798146,38.0702637697798,37.5767305719464,38.6000666616158,46.9950908931653,46.2665019157191,48.2094560310287
2020-04-15,Alameda County,6001,102.975445032141,101.796579233326,104.225061085607,37.6744183591145,37.194819112071,38.1811289978706,48.7874016669385,48.0392369672721,50.0277282042457
2020-04-16,Alameda County,6001,101.182357565145,100.008055192698,102.409669615483,37.249379555318,36.7821540286984,37.7518097823352,50.5326253756773,49.7660303218955,51.7964547675024
2020-04-17,Alameda County,6001,99.4785184681169,98.3375962278,100.682251819222,36.8031030439614,36.335733388536,37.3002112281961,52.2299784089871,51.4460830565864,53.5107119393609
2020-04-18,Alameda County,6001,97.8673739869973,96.7606244324709,99.024690847936,36.3425270613802,35.8815351079363,36.8190493505583,53.8791126262431,53.0790296267377,55.1732791193074
